name,our_fhtw_lb,our_fhtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw
reg-s20-p03-c20-d10-n10-l5-49.xml.hg,6.999999000000001,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-50.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-51.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-52.xml.hg,3.8634618608030573,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-53.xml.hg,3.778724923837183,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-54.xml.hg,3.790102772700397,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-55.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-56.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-57.xml.hg,6.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-58.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-59.xml.hg,6.999999745965429,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-60.xml.hg,6.999999784447436,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-61.xml.hg,6.999999388933769,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-62.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-63.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-64.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-65.xml.hg,3.8031340880032625,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-66.xml.hg,6.99999942684706,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-67.xml.hg,6.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-68.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-69.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-70.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-71.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-72.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-73.xml.hg,6.9999995714562315,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-74.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-75.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-76.xml.hg,6.999999850012126,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-77.xml.hg,6.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-78.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-79.xml.hg,3.8203003677129264,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-80.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-81.xml.hg,6.999998000029631,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-82.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-83.xml.hg,3.82099057458691,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-84.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-85.xml.hg,3.8852240433489733,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-86.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-87.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-88.xml.hg,6.999999333891153,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-89.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-90.xml.hg,6.999997601200585,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-91.xml.hg,6.999999851823461,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-92.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-93.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-94.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-95.xml.hg,7.0,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-96.xml.hg,6.999999172772071,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-97.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-98.xml.hg,6.999999896176295,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-99.xml.hg,7.0,8.0,8.0,-1,
s1196.hg,10.503111901607392,31.0,-1,-1,
s1238.hg,11.137344195070334,30.0,-1,-1,
s1423.hg,1,19.5,-1,-1,
s1488.hg,10.88988052014699,23.0,-1,-1,
s1494.hg,10.108655675533939,26.333333333333332,-1,-1,
s208.hg,5.0,6.0,-1,-1,
s27.hg,2.0,2.0,2.0,2.0,
s298.hg,3.4999993750042058,5.0,-1,-1,
s344.hg,5.0,5.0,-1,-1,
s349.hg,4.999998615944422,6.0,-1,-1,
s382.hg,2.6178710689543525,5.0,-1,-1,
s386.hg,3.9277639551398664,7.666666666666667,-1,-1,
s400.hg,2.5697440005563728,5.0,-1,-1,
s420.hg,5.020046358418061,8.0,-1,-1,
s444.hg,2.405295186871063,5.0,-1,-1,
s510.hg,8.514061812799891,20.0,-1,-1,
s526.hg,2.7932134952243692,7.5,-1,-1,
s5378.hg,1,126.0,-1,-1,
s641.hg,5.4999994972869315,7.0,-1,-1,
s713.hg,4.258562490572195,7.0,-1,-1,
s820.hg,5.752668816814922,10.0,-1,-1,
s832.hg,5.786322425010501,9.5,-1,-1,
s838.hg,8.073689476377227,13.5,-1,-1,
s953.hg,10.705998718717355,37.5,-1,-1,
sqlshare_q1002.hg,1,1.0,1.0,1.0,
sqlshare_q10051.hg,1,1.0,1.0,1.0,
sqlshare_q10053.hg,1,1.0,1.0,1.0,
sqlshare_q10056.hg,1,1.0,1.0,1.0,
sqlshare_q10062.hg,1,1.0,1.0,1.0,
sqlshare_q10063.hg,1,1.0,1.0,1.0,
sqlshare_q10064.hg,1,1.0,1.0,1.0,
sqlshare_q10065.hg,1,1.0,1.0,1.0,
sqlshare_q10066.hg,1,1.0,1.0,1.0,
sqlshare_q10067.hg,1,1.0,1.0,1.0,
sqlshare_q10096.hg,1,1.0,1.0,1.0,
sqlshare_q10130.hg,1,1.0,1.0,1.0,
sqlshare_q10473.hg,1,1.0,1.0,1.0,
sqlshare_q10534.hg,1,1.0,1.0,1.0,
sqlshare_q10536.hg,1,1.0,1.0,1.0,
sqlshare_q10746.hg,1,1.0,1.0,1.0,
sqlshare_q10747.hg,1,1.0,1.0,1.0,
sqlshare_q11089.hg,1,1.0,1.0,1.0,
sqlshare_q1197.hg,1,1.0,1.0,1.0,
sqlshare_q2275.hg,1,1.0,1.0,1.0,
sqlshare_q2295.hg,1,1.0,1.0,1.0,
sqlshare_q2313.hg,1,1.0,1.0,1.0,
sqlshare_q2380.hg,1,1.0,1.0,1.0,
sqlshare_q2491.hg,1,1.0,1.0,1.0,
sqlshare_q2495.hg,1,1.0,1.0,1.0,
sqlshare_q2496.hg,1,1.0,1.0,1.0,
sqlshare_q2547.hg,1,1.0,1.0,1.0,
sqlshare_q2548.hg,1,1.0,1.0,1.0,
sqlshare_q2557.hg,1,1.0,1.0,1.0,
sqlshare_q2562.hg,1,1.0,1.0,1.0,
sqlshare_q2563.hg,1,1.0,1.0,1.0,
sqlshare_q2565.hg,1,1.0,1.0,1.0,
sqlshare_q2627.hg,1,1.0,1.0,1.0,
sqlshare_q2630.hg,1,1.0,1.0,1.0,
sqlshare_q2635.hg,1,1.0,1.0,1.0,
sqlshare_q2636.hg,1,1.0,1.0,1.0,
sqlshare_q2693.hg,1,1.0,1.0,1.0,
sqlshare_q2702.hg,1,1.0,1.0,1.0,
sqlshare_q2714.hg,1,1.0,1.0,1.0,
sqlshare_q2715.hg,1,1.0,1.0,1.0,
sqlshare_q2717.hg,1,1.0,1.0,1.0,
sqlshare_q2721.hg,1,1.0,1.0,1.0,
sqlshare_q2888.hg,1,1.0,1.0,1.0,
sqlshare_q2891.hg,1,1.0,1.0,1.0,
sqlshare_q3365.hg,1,1.0,1.0,1.0,
sqlshare_q3371.hg,1,1.0,1.0,1.0,
sqlshare_q3425.hg,1,1.0,1.0,1.0,
sqlshare_q3426.hg,1,1.0,1.0,1.0,
sqlshare_q3586.hg,1,1.0,1.0,1.0,
sqlshare_q3587.hg,1,1.0,1.0,1.0,
sqlshare_q3594.hg,1,1.0,1.0,1.0,
sqlshare_q3598.hg,1,1.0,1.0,1.0,
sqlshare_q3599.hg,1,1.0,1.0,1.0,
sqlshare_q3605.hg,1,1.0,1.0,1.0,
sqlshare_q3608.hg,1,1.0,1.0,1.0,
sqlshare_q3610.hg,1,1.0,1.0,1.0,
sqlshare_q3611.hg,1,1.0,1.0,1.0,
sqlshare_q3612.hg,1,1.0,1.0,1.0,
sqlshare_q3613.hg,1,1.0,1.0,1.0,
sqlshare_q3614.hg,1,1.0,1.0,1.0,
sqlshare_q3615.hg,1,1.0,1.0,1.0,
sqlshare_q3616.hg,1,1.0,1.0,1.0,
sqlshare_q3617.hg,1,1.0,1.0,1.0,
sqlshare_q3618.hg,1,1.0,1.0,1.0,
sqlshare_q3619.hg,1,1.0,1.0,1.0,
sqlshare_q3620.hg,1,1.0,1.0,1.0,
sqlshare_q3621.hg,1,1.0,1.0,1.0,
sqlshare_q3622.hg,1,1.0,1.0,1.0,
sqlshare_q3623.hg,1,1.0,1.0,1.0,
sqlshare_q3624.hg,1,1.0,1.0,1.0,
sqlshare_q3655.hg,1,1.0,1.0,1.0,
sqlshare_q3658.hg,1,1.0,1.0,1.0,
sqlshare_q3660.hg,1,1.0,1.0,1.0,
sqlshare_q3661.hg,1,1.0,1.0,1.0,
sqlshare_q3662.hg,1,1.0,1.0,1.0,
sqlshare_q3663.hg,1,1.0,1.0,1.0,
sqlshare_q3664.hg,1,1.0,1.0,1.0,
sqlshare_q3665.hg,1,1.0,1.0,1.0,
sqlshare_q3666.hg,1,1.0,1.0,1.0,
sqlshare_q3667.hg,1,1.0,1.0,1.0,
sqlshare_q3668.hg,1,1.0,1.0,1.0,
sqlshare_q3669.hg,1,1.0,1.0,1.0,
sqlshare_q3670.hg,1,1.0,1.0,1.0,
sqlshare_q3671.hg,1,1.0,1.0,1.0,
sqlshare_q3672.hg,1,1.0,1.0,1.0,
sqlshare_q3673.hg,1,1.0,1.0,1.0,
sqlshare_q3674.hg,1,1.0,1.0,1.0,
sqlshare_q3675.hg,1,1.0,1.0,1.0,
sqlshare_q3676.hg,1,1.0,1.0,1.0,
sqlshare_q3677.hg,1,1.0,1.0,1.0,
sqlshare_q3678.hg,1,1.0,1.0,1.0,
sqlshare_q3679.hg,1,1.0,1.0,1.0,
sqlshare_q3680.hg,1,1.0,1.0,1.0,
sqlshare_q3681.hg,1,1.0,1.0,1.0,
sqlshare_q3682.hg,1,1.0,1.0,1.0,
sqlshare_q3684.hg,1,1.0,1.0,1.0,
sqlshare_q3685.hg,1,1.0,1.0,1.0,
sqlshare_q3694.hg,1,1.0,1.0,1.0,
sqlshare_q3741.hg,1,1.0,1.0,1.0,
sqlshare_q3747.hg,1,1.0,1.0,1.0,
sqlshare_q3755.hg,1,1.0,1.0,1.0,
sqlshare_q3808.hg,1,1.0,1.0,1.0,
sqlshare_q3810.hg,1,1.0,1.0,1.0,
sqlshare_q3822.hg,1,1.0,1.0,1.0,
sqlshare_q3823.hg,1,1.0,1.0,1.0,
sqlshare_q3833.hg,1,1.0,1.0,1.0,
sqlshare_q3838.hg,1,1.0,1.0,1.0,
sqlshare_q3843.hg,1,1.0,1.0,1.0,
sqlshare_q3943.hg,1,1.0,1.0,1.0,
sqlshare_q3965.hg,1,1.0,1.0,1.0,
sqlshare_q3983.hg,1,1.0,1.0,1.0,
sqlshare_q4009.hg,1,1.0,1.0,1.0,
sqlshare_q4028.hg,1,1.0,1.0,1.0,
sqlshare_q4034.hg,1,1.0,1.0,1.0,
sqlshare_q4040.hg,1,1.0,1.0,1.0,
sqlshare_q4046.hg,1,1.0,1.0,1.0,
sqlshare_q4052.hg,1,1.0,1.0,1.0,
sqlshare_q4070.hg,1,1.0,1.0,1.0,
sqlshare_q4071.hg,1,1.0,1.0,1.0,
sqlshare_q4083.hg,1,1.0,1.0,1.0,
sqlshare_q4084.hg,1,1.0,1.0,1.0,
sqlshare_q4214.hg,1,1.0,1.0,1.0,
sqlshare_q4215.hg,1,1.0,1.0,1.0,
sqlshare_q4216.hg,1,1.0,1.0,1.0,
sqlshare_q4217.hg,1,1.0,1.0,1.0,
sqlshare_q4221.hg,1,1.0,1.0,1.0,
sqlshare_q4222.hg,1,1.0,1.0,1.0,
sqlshare_q4290.hg,1,1.0,1.0,1.0,
sqlshare_q4297.hg,1,1.0,1.0,1.0,
sqlshare_q4352.hg,1,1.0,1.0,1.0,
sqlshare_q4362.hg,1,1.0,1.0,1.0,
sqlshare_q4371.hg,1,1.0,1.0,1.0,
sqlshare_q4374.hg,1,1.0,1.0,1.0,
sqlshare_q4444.hg,1,1.0,1.0,1.0,
sqlshare_q4446.hg,1,1.0,1.0,1.0,
sqlshare_q4514.hg,1,1.0,1.0,1.0,
sqlshare_q4578.hg,1,1.0,1.0,1.0,
sqlshare_q4579.hg,1,1.0,1.0,1.0,
sqlshare_q4606.hg,1,1.0,1.0,1.0,
sqlshare_q4654.hg,1,1.0,1.0,1.0,
sqlshare_q4657.hg,1,1.0,1.0,1.0,
sqlshare_q4663.hg,1,1.0,1.0,1.0,
sqlshare_q4757.hg,1,1.0,1.0,1.0,
sqlshare_q4761.hg,1,1.0,1.0,1.0,
sqlshare_q4762.hg,1,1.0,1.0,1.0,
sqlshare_q4763.hg,1,1.0,1.0,1.0,
sqlshare_q4764.hg,1,1.0,1.0,1.0,
sqlshare_q4765.hg,1,1.0,1.0,1.0,
sqlshare_q4772.hg,1,1.0,1.0,1.0,
sqlshare_q4773.hg,1,1.0,1.0,1.0,
sqlshare_q4774.hg,1,1.0,1.0,1.0,
sqlshare_q4829.hg,1,1.0,1.0,1.0,
sqlshare_q4883.hg,1,1.0,1.0,1.0,
sqlshare_q4884.hg,1,1.0,1.0,1.0,
sqlshare_q4887.hg,1,1.0,1.0,1.0,
sqlshare_q4902.hg,1,1.0,1.0,1.0,
sqlshare_q5176.hg,1,1.0,1.0,1.0,
sqlshare_q5177.hg,1,1.0,1.0,1.0,
sqlshare_q5230.hg,1,1.0,1.0,1.0,
sqlshare_q5273.hg,1,1.0,1.0,1.0,
sqlshare_q5275.hg,1,1.0,1.0,1.0,
sqlshare_q5277.hg,1,1.0,1.0,1.0,
sqlshare_q5466.hg,1,1.0,1.0,1.0,
sqlshare_q547.hg,1.5,1.5,1.5,1.5,
sqlshare_q5631.hg,1,1.0,1.0,1.0,
sqlshare_q588.hg,1,1.0,1.0,1.0,
sqlshare_q5978.hg,1,1.0,1.0,1.0,
sqlshare_q6031.hg,1,1.0,1.0,1.0,
sqlshare_q6032.hg,1,1.0,1.0,1.0,
sqlshare_q6034.hg,1,1.0,1.0,1.0,
sqlshare_q6036.hg,1,1.0,1.0,1.0,
sqlshare_q6104.hg,1,1.0,1.0,1.0,
sqlshare_q6105.hg,1,1.0,1.0,1.0,
sqlshare_q6106.hg,1,1.0,1.0,1.0,
sqlshare_q6107.hg,1,1.0,1.0,1.0,
sqlshare_q6145.hg,1,1.0,1.0,1.0,
sqlshare_q6195.hg,1,1.0,1.0,1.0,
sqlshare_q6239.hg,1,1.0,1.0,1.0,
sqlshare_q6250.hg,1,1.0,1.0,1.0,
sqlshare_q6251.hg,1,1.0,1.0,1.0,
sqlshare_q6305.hg,1,1.0,1.0,1.0,
sqlshare_q6323.hg,1,1.0,1.0,1.0,
sqlshare_q6330.hg,1,1.0,1.0,1.0,
sqlshare_q6331.hg,1,1.0,1.0,1.0,
sqlshare_q6342.hg,1,1.0,1.0,1.0,
sqlshare_q6351.hg,1,1.0,1.0,1.0,
sqlshare_q643.hg,1,1.0,1.0,1.0,
sqlshare_q6437.hg,1,1.0,1.0,1.0,
sqlshare_q6440.hg,1,1.0,1.0,1.0,
sqlshare_q6507.hg,1,1.0,1.0,1.0,
sqlshare_q6522.hg,1,1.0,1.0,1.0,
sqlshare_q6544.hg,1,1.0,1.0,1.0,
sqlshare_q6546.hg,1,1.0,1.0,1.0,
sqlshare_q6556.hg,1,1.0,1.0,1.0,
sqlshare_q6562.hg,1,1.0,1.0,1.0,
sqlshare_q6905.hg,1,1.0,1.0,1.0,
sqlshare_q6952.hg,1,1.0,1.0,1.0,
sqlshare_q7026.hg,1,1.0,1.0,1.0,
sqlshare_q7213.hg,1,1.0,1.0,1.0,
sqlshare_q741.hg,1,1.0,1.0,1.0,
sqlshare_q8567.hg,1,1.0,1.0,1.0,
sqlshare_q8666.hg,1,1.0,1.0,1.0,
sqlshare_q8668.hg,1,1.0,1.0,1.0,
sqlshare_q8676.hg,1,1.0,1.0,1.0,
sqlshare_q8677.hg,1,1.0,1.0,1.0,
sqlshare_q8678.hg,1,1.0,1.0,1.0,
sqlshare_q8680.hg,1,1.0,1.0,1.0,
sqlshare_q8682.hg,1,1.0,1.0,1.0,
sqlshare_q8683.hg,1,1.0,1.0,1.0,
sqlshare_q8685.hg,1,1.0,1.0,1.0,
sqlshare_q8687.hg,1,1.0,1.0,1.0,
sqlshare_q8714.hg,1,1.0,1.0,1.0,
sqlshare_q8733.hg,1,1.0,1.0,1.0,
sqlshare_q8734.hg,1,1.0,1.0,1.0,
sqlshare_q8735.hg,1,1.0,1.0,1.0,
sqlshare_q8773.hg,1,1.0,1.0,1.0,
sqlshare_q8821.hg,1,1.0,1.0,1.0,
sqlshare_q8863.hg,1,1.0,1.0,1.0,
sqlshare_q8872.hg,1,1.0,1.0,1.0,
sqlshare_q8874.hg,1,1.0,1.0,1.0,
sqlshare_q8875.hg,1,1.0,1.0,1.0,
sqlshare_q9862.hg,1,1.0,1.0,1.0,
sqlshare_q9863.hg,1,1.0,1.0,1.0,
sqlshare_q9879.hg,1,1.0,1.0,1.0,
sqlshare_q9880.hg,1,1.0,1.0,1.0,
sqlshare_q9881.hg,1,1.0,1.0,1.0,
sqlshare_q9884.hg,1,1.0,1.0,1.0,
sqlshare_q9886.hg,1,1.0,1.0,1.0,
sqlshare_q9889.hg,1,1.0,1.0,1.0,
sqlshare_q9891.hg,1,1.0,1.0,1.0,
sqlshare_q9906.hg,1,1.0,1.0,1.0,
sqlshare_v143.hg,1,1.0,1.0,1.0,
sqlshare_v147.hg,1,1.0,1.0,1.0,
sqlshare_v148.hg,1,1.0,1.0,1.0,
sqlshare_v149.hg,1,1.0,1.0,1.0,
sqlshare_v157.hg,1,1.0,1.0,1.0,
sqlshare_v170.hg,1,1.0,1.0,1.0,
sqlshare_v185.hg,1,1.0,1.0,1.0,
sqlshare_v192.hg,1,1.0,1.0,1.0,
sqlshare_v201.hg,1,1.0,1.0,1.0,
sqlshare_v207.hg,1,1.0,1.0,1.0,
sqlshare_v212.hg,1,1.0,1.0,1.0,
sqlshare_v218.hg,1,1.0,1.0,1.0,
sqlshare_v2194.hg,1,1.0,1.0,1.0,
sqlshare_v221.hg,1,1.0,1.0,1.0,
sqlshare_v225.hg,1,1.0,1.0,1.0,
sqlshare_v229.hg,1,1.0,1.0,1.0,
sqlshare_v2362.hg,1,1.0,1.0,1.0,
sqlshare_v2379.hg,1,1.0,1.0,1.0,
sqlshare_v2403.hg,1,1.0,1.0,1.0,
sqlshare_v246.hg,1,1.0,1.0,1.0,
sqlshare_v2522.hg,1,1.0,1.0,1.0,
sqlshare_v2523.hg,1,1.0,1.0,1.0,
sqlshare_v256.hg,1,1.0,1.0,1.0,
sqlshare_v264.hg,1,1.0,1.0,1.0,
sqlshare_v274.hg,1,1.0,1.0,1.0,
sqlshare_v2972.hg,1,1.0,1.0,1.0,
sqlshare_v2974.hg,1,1.0,1.0,1.0,
sqlshare_v2980.hg,1,1.0,1.0,1.0,
sqlshare_v2982.hg,1,1.0,1.0,1.0,
sqlshare_v3006.hg,1,1.0,1.0,1.0,
sqlshare_v3009.hg,1,1.0,1.0,1.0,
sqlshare_v3023.hg,1,1.0,1.0,1.0,
sqlshare_v3025.hg,1,1.0,1.0,1.0,
sqlshare_v3026.hg,1,1.0,1.0,1.0,
sqlshare_v3028.hg,1,1.0,1.0,1.0,
sqlshare_v3049.hg,1,1.0,1.0,1.0,
sqlshare_v3050.hg,1,1.0,1.0,1.0,
sqlshare_v3066.hg,1,1.0,1.0,1.0,
sqlshare_v3321.hg,1,1.0,1.0,1.0,
sqlshare_v3346.hg,1,1.0,1.0,1.0,
sqlshare_v3553.hg,1,1.0,1.0,1.0,
sqlshare_v3555.hg,1,1.0,1.0,1.0,
sqlshare_v3556.hg,1,1.0,1.0,1.0,
sqlshare_v3679.hg,1,1.0,1.0,1.0,
sqlshare_v3688.hg,1,1.0,1.0,1.0,
sqlshare_v3704.hg,1,1.0,1.0,1.0,
sqlshare_v3706.hg,1,1.0,1.0,1.0,
sqlshare_v3710.hg,1,1.0,1.0,1.0,
sqlshare_v3719.hg,1,1.0,1.0,1.0,
sqlshare_v3726.hg,1,1.0,1.0,1.0,
sqlshare_v3757.hg,1,1.0,1.0,1.0,
sqlshare_v378.hg,1,1.0,1.0,1.0,
sqlshare_v3900.hg,1,1.0,1.0,1.0,
sqlshare_v3910.hg,1,1.0,1.0,1.0,
sqlshare_v3914.hg,1,1.0,1.0,1.0,
sqlshare_v3938.hg,1,1.0,1.0,1.0,
sqlshare_v3939.hg,1,1.0,1.0,1.0,
sqlshare_v488.hg,1,1.0,1.0,1.0,
sqlshare_v492.hg,1,1.0,1.0,1.0,
tpcds10_0.hg,1,1.0,,,
tpcds10a_1.hg,1,1.0,,,
tpcds10a_2.hg,1,1.0,,,
tpcds11_0.hg,1,1.0,,,
tpcds12_0.hg,1,1.0,,,
tpcds13_0.hg,1,1.0,,,
tpcds14_0.hg,1,1.0,,,
tpcds14_1.hg,1,1.0,,,
tpcds14_10.hg,1,1.0,,,
tpcds14_11.hg,1,1.0,,,
tpcds14_12.hg,1,1.0,,,
tpcds14_13.hg,1,1.0,,,
tpcds14_14.hg,1,1.0,,,
tpcds14_15.hg,1,1.0,,,
tpcds14_2.hg,1,1.0,,,
tpcds14_28.hg,1,1.0,,,
tpcds14_29.hg,1,1.0,,,
tpcds14_3.hg,1,1.0,,,
tpcds14_30.hg,1,1.0,,,
tpcds14_31.hg,1,1.0,,,
tpcds14_4.hg,1,1.0,,,
tpcds14a_0.hg,1,1.0,,,
tpcds14a_1.hg,1,1.0,,,
tpcds14a_141.hg,1,1.0,,,
tpcds14a_2.hg,1,1.0,,,
tpcds14a_3.hg,1,1.0,,,
tpcds14a_4.hg,1,1.0,,,
tpcds14a_5.hg,1,1.0,,,
tpcds15_0.hg,1,1.0,,,
tpcds16_0.hg,1,1.0,,,
tpcds17_0.hg,1,1.0,,,
tpcds18_0.hg,1,1.0,,,
tpcds18a_0.hg,1,1.0,,,
tpcds18a_1.hg,1,1.0,,,
tpcds18a_2.hg,1,1.0,,,
tpcds18a_3.hg,1,1.0,,,
tpcds18a_4.hg,1,1.0,,,
tpcds18a_5.hg,1,1.0,,,
tpcds19_0.hg,1,1.0,,,
tpcds1_0.hg,1,1.0,,,
tpcds20_0.hg,1,1.0,,,
tpcds21_0.hg,1,1.0,,,
tpcds22_0.hg,1,1.0,,,
tpcds22a_0.hg,1,1.0,,,
tpcds22a_1.hg,1,1.0,,,
tpcds22a_2.hg,1,1.0,,,
tpcds22a_3.hg,1,1.0,,,
tpcds22a_4.hg,1,1.0,,,
tpcds22a_5.hg,1,1.0,,,
tpcds23_0.hg,1,1.0,,,
tpcds23_1.hg,1,1.0,,,
tpcds23_10.hg,1,1.0,,,
tpcds23_11.hg,1,1.0,,,
tpcds23_12.hg,1,1.0,,,
tpcds23_13.hg,1,1.0,,,
tpcds23_16.hg,1,1.0,,,
tpcds23_2.hg,1,1.0,,,
tpcds23_7.hg,1,1.0,,,
tpcds23_9.hg,1,1.0,,,
tpcds24_0.hg,2.0,2.0,,,
tpcds24_1.hg,2.0,2.0,,,
tpcds25_0.hg,1,1.0,,,
tpcds26_0.hg,1,1.0,,,
tpcds27_0.hg,1,1.0,,,
tpcds27a_0.hg,1,1.0,,,
tpcds27a_1.hg,1,1.0,,,
tpcds27a_2.hg,1,1.0,,,
tpcds27a_3.hg,1,1.0,,,
tpcds28_0.hg,1,1.0,,,
tpcds29_0.hg,1,1.0,,,
tpcds2_0.hg,1,1.0,,,
tpcds2_1.hg,1,1.0,,,
tpcds2_2.hg,1,1.0,,,
tpcds30_0.hg,1,1.0,,,
tpcds31_0.hg,1,1.0,,,
tpcds32_0.hg,1,1.0,,,
tpcds33_0.hg,1,1.0,,,
tpcds33_1.hg,1,1.0,,,
tpcds33_2.hg,1,1.0,,,
tpcds33_3.hg,1,1.0,,,
tpcds33_4.hg,1,1.0,,,
tpcds34_0.hg,1,1.0,,,
tpcds35_0.hg,1,1.0,,,
tpcds35a_1.hg,1,1.0,,,
tpcds35a_2.hg,1,1.0,,,
tpcds36_0.hg,1,1.0,,,
tpcds36a_0.hg,1,1.0,,,
tpcds36a_1.hg,1,1.0,,,
tpcds36a_2.hg,1,1.0,,,
tpcds36a_3.hg,1,1.0,,,
tpcds37_0.hg,1,1.0,,,
tpcds38_0.hg,1,1.0,,,
tpcds38_1.hg,1,1.0,,,
tpcds38_2.hg,1,1.0,,,
tpcds38_3.hg,1,1.0,,,
tpcds39_0.hg,1,1.0,,,
tpcds3_0.hg,1,1.0,,,
tpcds40_0.hg,1,1.0,,,
tpcds41_0.hg,1,1.0,,,
tpcds42_0.hg,1,1.0,,,
tpcds43_0.hg,1,1.0,,,
tpcds44_0.hg,1,1.0,,,
tpcds44_1.hg,1,1.0,,,
tpcds45_0.hg,1,1.0,,,
tpcds45_1.hg,1,1.0,,,
tpcds46_0.hg,1,1.0,,,
tpcds47_0.hg,1,1.0,,,
tpcds48_0.hg,1,1.0,,,
tpcds49_0.hg,1,1.0,,,
tpcds49_1.hg,1,1.0,,,
tpcds49_2.hg,1,1.0,,,
tpcds49_3.hg,1,1.0,,,
tpcds4_0.hg,1,1.0,,,
tpcds50_0.hg,1,1.0,,,
tpcds51_0.hg,1,1.0,,,
tpcds51a_0.hg,1,1.0,,,
tpcds52_0.hg,1,1.0,,,
tpcds53_0.hg,1,1.0,,,
tpcds54_0.hg,1,1.0,,,
tpcds54_1.hg,1,1.0,,,
tpcds54_2.hg,1,1.0,,,
tpcds54_3.hg,1,1.0,,,
tpcds54_4.hg,1,1.0,,,
tpcds55_0.hg,1,1.0,,,
tpcds56_0.hg,1,1.0,,,
tpcds56_1.hg,1,1.0,,,
tpcds56_2.hg,1,1.0,,,
tpcds56_3.hg,1,1.0,,,
tpcds57_0.hg,1,1.0,,,
tpcds58_0.hg,1,1.0,,,
tpcds58_1.hg,1,1.0,,,
tpcds59_0.hg,1,1.0,,,
tpcds5_0.hg,1,1.0,,,
tpcds5_1.hg,1,1.0,,,
tpcds5_2.hg,1,1.0,,,
tpcds5_3.hg,1,1.0,,,
tpcds5_4.hg,1,1.0,,,
tpcds5_5.hg,1,1.0,,,
tpcds5_6.hg,1,1.0,,,
tpcds5_7.hg,1,1.0,,,
tpcds5_8.hg,1,1.0,,,
tpcds5_9.hg,1,1.0,,,
