name,our_fhtw_lb,our_fhtw_ub,our_ghtw_lb,our_ghtw_ub,our_num_runs,our_tot_time
rand-7-40-8-40-22500-7.xml.hg,2.468613437078858,5.219643166464577,3,7.0,40,3573.37
rand-7-40-8-40-22500-8.xml.hg,2.496300950649935,5.262452107279693,3,8.0,36,3548.3
rand-7-40-8-40-22500-9.xml.hg,2.3878908300581383,5.097560975609756,3,7.0,46,3583.8
rand-7-40-8-40-25000-0.xml.hg,2.4393798757939367,4.950413223140496,3,7.0,33,3534.87
rand-7-40-8-40-25000-1.xml.hg,2.476337246124451,5.247199999999999,3,7.0,41,3558.13
rand-7-40-8-40-25000-2.xml.hg,2.441379501165237,5.273125822007891,3,7.0,36,3519.64
rand-7-40-8-40-25000-3.xml.hg,2.491700276550053,5.190909090909091,3,7.0,48,3586.12
rand-7-40-8-40-25000-4.xml.hg,2.416634817448408,4.914191419141914,3,7.0,36,3571.73
rand-7-40-8-40-25000-5.xml.hg,2.4851041134116496,5.280366450797662,3,7.0,38,3548.08
rand-7-40-8-40-25000-6.xml.hg,2.4692448960394677,5.230966380220111,3,7.0,39,3529.51
rand-7-40-8-40-25000-7.xml.hg,2.48055773606752,5.219643166464577,3,7.0,41,3600
rand-7-40-8-40-25000-8.xml.hg,2.4970239100900433,5.262452107279693,3,7.0,37,3567.66
rand-7-40-8-40-25000-9.xml.hg,2.4346683263983318,5.070507960576194,3,7.0,44,3520.9
rand-7-40-8-40-30000-0.xml.hg,2.42618263277208,4.943517188018127,3,7.0,37,3555.94
rand-7-40-8-40-30000-1.xml.hg,2.4598434132281684,5.219380888290713,3,7.0,42,3568.38
rand-7-40-8-40-30000-2.xml.hg,2.45237021594644,5.349233390119251,3,7.0,35,3548.31
rand-7-40-8-40-30000-3.xml.hg,2.4636556014104687,5.190909090909091,3,7.0,46,3549.39
rand-7-40-8-40-30000-4.xml.hg,2.3667786427038684,4.9636871508379885,3,7.0,35,3568.41
rand-7-40-8-40-30000-5.xml.hg,2.526596793142125,5.287519747235387,3,7.0,41,3542.03
rand-7-40-8-40-30000-6.xml.hg,2.4456555998991196,5.230966380220111,3,7.0,36,3525.57
rand-7-40-8-40-30000-7.xml.hg,2.5155308291041325,5.194304088194763,3,7.0,40,3571.59
rand-7-40-8-40-30000-8.xml.hg,2.5014779749210403,5.262452107279693,3,7.0,36,3599.99
rand-7-40-8-40-30000-9.xml.hg,2.4231489591486297,5.097560975609756,3,7.0,46,3531.37
rand-8-20-5-18-800-01.xml.hg,2.4642857142857144,2.5999999999999996,3,3.0,60,564.24
rand-8-20-5-18-800-02.xml.hg,2.4375,2.4594594594594597,3,4.0,60,469.28
rand-8-20-5-18-800-03.xml.hg,2.5277777777777777,2.636170212765957,3,3.0,60,576.04
rand-8-20-5-18-800-04.xml.hg,2.6,2.7142857142857144,3,4.0,60,531.51
rand-8-20-5-18-800-05.xml.hg,2.4754098360655736,2.561904761904762,3,4.0,60,520.78
rand-8-20-5-18-800-06.xml.hg,2.4285714285714284,2.555555555555556,3,3.0,60,439.63
rand-8-20-5-18-800-07.xml.hg,2.444444444444444,2.4583333333333335,3,3.0,60,422.46
rand-8-20-5-18-800-08.xml.hg,2.4,2.5454545454545454,3,3.0,60,541.07
rand-8-20-5-18-800-09.xml.hg,2.5476190476190474,2.5476190476190474,3,4.0,60,472.07
rand-8-20-5-18-800-10.xml.hg,2.5454545454545454,2.7272727272727275,3,4.0,60,564.62
rand-8-20-5-18-800-11.xml.hg,2.4,2.491228070175439,3,3.0,60,581.16
rand-8-20-5-18-800-12.xml.hg,2.5454545454545454,2.7,3,4.0,60,515.91
rand-8-20-5-18-800-13.xml.hg,2.5833333333333335,2.764705882352941,3,3.0,60,580.36
rand-8-20-5-18-800-14.xml.hg,2.4,2.5999999999999996,3,4.0,60,424.69
rand-8-20-5-18-800-15.xml.hg,2.4375,2.6129032258064515,3,4.0,60,540.26
rand-8-20-5-18-800-16.xml.hg,2.5,2.5925925925925926,3,3.0,60,513.56
rand-8-20-5-18-800-17.xml.hg,2.5,2.546728971962617,3,4.0,60,553.93
rand-8-20-5-18-800-18.xml.hg,2.5555555555555554,2.6666666666666665,3,3.0,60,490.28
rand-8-20-5-18-800-19.xml.hg,2.380952380952381,2.4615384615384617,3,4.0,60,570.69
rand-8-20-5-18-800-20.xml.hg,2.5217391304347827,2.635294117647059,3,4.0,60,453.33
rand_q0001.hg,2.0,2.0,2,2.0,60,235.81
rand_q0002.hg,1,1.0,1,1.0,60,71.52
rand_q0003.hg,2.9619526122098425,6.836324046382287,3,10.0,28,3600
rand_q0004.hg,3.0,3.0,3,3.0,60,351.74
rand_q0005.hg,4.56,5.580645161290323,5,6.0,60,2714.71
rand_q0006.hg,4.0,5.0,4,5.0,60,1302.23
rand_q0007.hg,1,1.0,1,1.0,60,165.42
rand_q0008.hg,5.5,7.0,6,8.0,55,3600
rand_q0009.hg,6.0,9.5,6,10.0,51,3600
rand_q0010.hg,5.5,7.111111111111111,6,9.0,51,3600
rand_q0011.hg,1.885438972162741,1.885438972162741,2,3.0,60,408.45
rand_q0012.hg,1,1.0,1,1.0,60,121.27
rand_q0013.hg,3.4,4.0,4,4.0,60,565.02
rand_q0014.hg,5.666666666666666,7.0,6,8.0,60,2547.85
rand_q0015.hg,2.776902096562881,6.258823529411765,3,9.0,37,3600
rand_q0016.hg,3.0,3.0,3,3.0,60,471.93
rand_q0017.hg,2.268552280287082,4.817270483015776,3,7.0,28,3600
rand_q0018.hg,2.367088607594937,2.4246575342465753,3,4.0,60,1498.02
rand_q0019.hg,4.0,4.333333333333333,4,5.0,60,978.18
rand_q0020.hg,4.8108108108108105,5.453551912568306,5,7.0,58,3600
rand_q0021.hg,1.1875,1.1875,2,2.0,60,115.17
rand_q0022.hg,2.0,2.0,2,2.0,60,176.78
rand_q0023.hg,3.539658068821984,8.473684210526315,4,9.0,43,3131.21
rand_q0024.hg,5.0,7.0,5,8.0,53,3600
rand_q0025.hg,3.5242718446601944,3.6494312306101344,4,5.0,60,3119.26
rand_q0026.hg,3.0,4.0,3,4.0,60,404.82
rand_q0027.hg,6.0,6.75,6,7.0,60,2062.56
rand_q0028.hg,2.4549213870718214,5.0165609828282145,3,8.0,20,3600
rand_q0029.hg,2.8060988564846507,6.1954635506794755,3,9.0,22,3600
rand_q0030.hg,5.0,7.0,5,7.0,60,1348.6
rand_q0031.hg,3.0,3.6666666666666665,3,4.0,60,735.25
rand_q0032.hg,1.5,1.5,2,2.0,60,110.65
rand_q0033.hg,2.69057282370683,5.785714285714286,3,8.0,48,3600
rand_q0034.hg,2.710056925996204,2.825446670276124,3,4.0,60,2763.49
rand_q0035.hg,2.0987172336865587,2.202018724400234,3,3.0,60,1804.48
rand_q0036.hg,3.0,3.571428571428571,3,4.0,60,298.36
rand_q0037.hg,2.0408163265306123,2.0408163265306123,3,3.0,60,1401.69
rand_q0038.hg,1.7305365339722167,3.0372559981304863,2,5.0,37,3530.77
rand_q0039.hg,2.986666666666667,3.375,3,4.0,60,633.33
rand_q0040.hg,2.0,2.5,2,3.0,60,187.36
rand_q0041.hg,3.9166666666666665,4.222222222222222,4,6.0,60,2254.62
rand_q0042.hg,4.333333000532999,4.4,5,5.0,60,968.65
rand_q0043.hg,4.0,4.75,4,5.0,60,1063.59
rand_q0044.hg,3.2667756334415485,7.577319587628866,4,9.0,50,3600
rand_q0045.hg,2.0,2.0,2,2.0,60,285.96
rand_q0046.hg,1.912012045679004,3.4203547112639843,2,6.0,47,3583.45
rand_q0047.hg,2.2963709199696742,4.75226586102719,3,6.0,50,3600
rand_q0048.hg,4.0,4.0,4,4.0,60,472.76
rand_q0049.hg,3.6913984200770784,9.666666666666666,4,12.0,32,3600
rand_q0050.hg,1.7928513786384808,3.1697981686258356,2,5.0,42,3538.41
rand_q0051.hg,2.8,3.005553498704184,3,4.0,60,1289.36
rand_q0052.hg,3.0,3.0,3,3.0,60,203.35
rand_q0053.hg,2.0,2.0,2,2.0,60,184.08
rand_q0054.hg,3.3313439380924126,9.042372881355933,4,12.0,14,660.45
rand_q0055.hg,3.2286580619918355,7.486382260785731,4,10.0,47,3600
rand_q0056.hg,1.7049098346436051,3.019492362641538,2,5.0,46,3600
rand_q0057.hg,5.307228915662651,5.787234042553191,6,7.0,54,3600
rand_q0058.hg,3.283940422762438,7.666666666666667,4,10.0,45,3600
rand_q0059.hg,4.0,4.2105263157894735,4,5.0,60,2859.33
rand_q0060.hg,4.0,4.666666666666667,4,5.0,60,1024.09
rand_q0061.hg,4.333333333333333,4.6000000000000005,5,5.0,60,1670.28
rand_q0062.hg,3.0,4.0,3,4.0,60,504.8
rand_q0063.hg,5.0,6.0,5,6.0,60,1794.33
rand_q0064.hg,2.3603603603603602,2.3642027754177284,3,4.0,60,1400.02
rand_q0065.hg,2.3978938302711352,4.856366260713161,3,8.0,28,3600
rand_q0066.hg,4.666666666666666,5.0,5,7.0,60,3467.63
rand_q0067.hg,4.0,4.5,4,5.0,60,643.35
rand_q0068.hg,2.325496008218087,4.655254802100035,3,7.0,23,3600
rand_q0069.hg,3.7272717725550235,3.888888888888889,4,6.0,52,3600
rand_q0070.hg,5.0,6.0,5,6.0,60,3152.09
rand_q0071.hg,2.0,2.5,2,3.0,60,193.11
rand_q0072.hg,1.6666666666666665,1.6666666666666667,2,2.0,60,192.63
rand_q0073.hg,5.0,5.333333333333333,5,7.0,60,1725.46
rand_q0074.hg,2.6915945611866503,2.7578313253012046,3,5.0,60,1697.57
rand_q0075.hg,1.8021216785353302,3.1779534738608213,2,5.0,43,3600
rand_q0076.hg,2.333333333333333,2.5,3,3.0,60,454.6
rand_q0077.hg,5.75,6.0,6,6.0,60,1539.47
rand_q0078.hg,4.0,4.0,4,4.0,60,775.8
rand_q0079.hg,1.8,1.8,2,3.0,60,303.45
rand_q0080.hg,2.4,2.428571428571429,3,3.0,60,618.8
rand_q0081.hg,3.6666666666666665,4.007518796992481,4,5.0,60,1519.31
rand_q0082.hg,4.714285714285714,5.485294117647059,5,7.0,52,3585.11
rand_q0083.hg,3.709090909090909,4.017421602787456,4,6.0,60,3358.05
rand_q0084.hg,2.91531070784924,6.50028944517495,3,10.0,17,3600
rand_q0085.hg,2.663867091400004,5.909090909090909,3,7.0,45,3591.88
rand_q0086.hg,4.499999643370064,5.5,5,6.0,60,1089.72
rand_q0087.hg,4.625,5.0,5,6.0,60,3239.76
rand_q0088.hg,4.013601966882894,10.0,5,12.0,33,3600
rand_q0089.hg,2.6302141797115635,5.818853974121996,3,8.0,42,3600
rand_q0090.hg,2.0,2.0,2,2.0,60,1203.51
rand_q0091.hg,3.7222222222222223,4.0,4,5.0,60,2215.53
rand_q0092.hg,1.3333333333333333,1.3333333333333333,2,2.0,60,191.76
rand_q0093.hg,3.347443871297526,8.75,4,10.0,35,3525.16
rand_q0094.hg,1.2000000000000002,1.2,2,2.0,60,97.13
rand_q0095.hg,5.0,5.8,5,7.0,60,2349.09
rand_q0096.hg,2.0,2.0,2,2.0,60,129.93
rand_q0097.hg,2.516776428709265,5.286383405821345,3,8.0,31,3600
rand_q0098.hg,4.01,4.296296296296297,4,6.0,55,3569.21
rand_q0099.hg,3.5272727272727273,3.7894736842105265,4,5.0,56,3569.93
rand_q0100.hg,3.75,4.0,4,4.0,60,895.86
rand_q0101.hg,1.8254546951636483,3.3099708236301835,2,5.0,49,3600
rand_q0102.hg,1.3381294964028776,1.3381294964028776,2,2.0,60,305.71
rand_q0103.hg,3.4293739177713607,8.5,4,10.0,36,3600
rand_q0104.hg,5.9999999311388885,8.444444444444445,6,9.0,52,3600
rand_q0105.hg,5.0,6.0,5,6.0,60,1245.16
rand_q0106.hg,4.0,5.333333333333333,4,6.0,60,1924.51
rand_q0107.hg,5.749999555555538,6.666666666666667,6,7.0,60,1739.85
rand_q0108.hg,4.0,5.1875,4,6.0,60,1490.23
rand_q0109.hg,1,1.0,1,1.0,60,90.75
rand_q0110.hg,5.0,5.933333333333334,5,7.0,51,3600
rand_q0111.hg,3.0,3.5,3,4.0,60,362.55
rand_q0112.hg,2.5,2.6,3,3.0,60,282.77
rand_q0113.hg,2.433325181294013,5.118805425143454,3,8.0,40,3562.73
rand_q0114.hg,2.768272975154484,6.126937714931725,3,9.0,26,3600
rand_q0115.hg,3.0,3.0,3,3.0,60,358.46
rand_q0116.hg,3.0,4.0,3,4.0,60,824.32
rand_q0117.hg,3.387755102040816,3.9047619047619047,4,5.0,60,748.79
rand_q0118.hg,3.0,3.0,3,3.0,60,508.48
rand_q0119.hg,2.1513397859503174,4.396630934150076,3,6.0,50,3600
rand_q0120.hg,1.75,1.75,2,3.0,60,303.7
rand_q0121.hg,1,1.0,1,1.0,60,71.61
rand_q0122.hg,3.0,3.6666666666666665,3,4.0,60,669.74
rand_q0123.hg,2.968627450980392,3.0056285178236397,3,4.0,60,2381.28
rand_q0124.hg,1.4137931034482758,1.413793103448276,2,2.0,60,473.14
rand_q0125.hg,2.0,2.3333333333333335,2,3.0,60,183.41
rand_q0126.hg,2.5,3.0,3,3.0,60,285.97
rand_q0127.hg,3.0,3.6,3,4.0,60,337.54
rand_q0128.hg,1,1.0,1,1.0,60,80.37
rand_q0129.hg,2.5983606557377046,2.7624999999999997,3,4.0,60,1939.24
rand_q0130.hg,2.7333333333333334,2.7575046904315195,3,4.0,60,2989.17
rand_q0131.hg,1.2727272727272727,1.2727272727272725,2,2.0,60,215.1
rand_q0132.hg,1.3846153846153846,1.3846153846153846,2,2.0,60,315.24
rand_q0133.hg,1.1666666666666665,1.1666666666666667,2,2.0,60,140.41
rand_q0134.hg,3.5,3.6,4,4.0,60,880.5
rand_q0135.hg,2.333333333333333,2.3333333333333335,3,3.0,60,231.44
rand_q0136.hg,1,1.0,1,1.0,60,74.17
rand_q0137.hg,1.5,1.5,2,2.0,60,357.59
rand_q0138.hg,2.0,2.0,2,2.0,60,385.5
rand_q0139.hg,2.0,2.0,2,2.0,60,358.97
rand_q0140.hg,2.3535520986252103,4.6900342172797265,3,7.0,42,3590.3
rand_q0141.hg,2.7654728932066246,6.1808216116201375,3,9.0,38,3600
rand_q0142.hg,2.3384320666844856,4.824368121442913,3,8.0,20,3600
rand_q0143.hg,4.342429995253916,4.642563198118753,5,6.0,51,3533.45
rand_q0144.hg,2.2286951348753954,4.514043396849873,3,7.0,30,3600
rand_q0145.hg,2.0,2.0,2,2.0,60,286.39
rand_q0146.hg,2.0,2.0,2,2.0,60,218.86
rand_q0147.hg,2.0,2.0,2,2.0,60,290.73
rand_q0148.hg,2.0009653545801718,3.635632066822858,2,5.0,34,3554.15
rand_q0149.hg,5.0,6.0,5,6.0,60,1695.13
rand_q0150.hg,2.7468354430379756,2.8484848484848486,3,4.0,60,3288.3
rand_q0151.hg,2.3919306710518358,4.838549661371872,3,7.0,27,3600
rand_q0152.hg,1,1.0,1,1.0,60,102.93
rand_q0153.hg,1,1.0,1,1.0,60,80.09
rand_q0154.hg,1.949035928894879,3.558825049898405,2,5.0,45,3599.02
rand_q0155.hg,2.038558256496228,2.038558256496228,3,3.0,60,687.9
rand_q0156.hg,3.022150858709635,3.097497188429342,4,5.0,51,3600
rand_q0157.hg,2.24842513139682,4.575483870967742,3,6.0,50,3600
rand_q0158.hg,1,1.0,1,1.0,60,55.18
rand_q0159.hg,2.062500000000001,2.1538461538461537,3,3.0,60,536.71
rand_q0160.hg,4.0,5.0,4,5.0,60,1727.35
rand_q0161.hg,4.333333333333333,5.285714285714286,5,6.0,60,2679.91
rand_q0162.hg,3.4315773530659976,8.5,4,10.0,43,3600
rand_q0163.hg,4.0,4.0,4,4.0,60,375.43
rand_q0164.hg,2.5897161221210476,2.708382526564345,3,4.0,60,2046.23
rand_q0165.hg,1.9285714285714284,1.9285714285714286,2,3.0,60,1065.54
rand_q0166.hg,2.7885891616514398,6.081674229095286,3,9.0,21,3600
rand_q0167.hg,2.6666666666666665,2.6666666666666665,3,3.0,60,204.43
rand_q0168.hg,4.0,4.333333333333333,4,6.0,60,2069.08
rand_q0169.hg,4.0,4.25,4,5.0,60,596.41
rand_q0170.hg,2.0,2.0,2,2.0,60,103.83
rand_q0171.hg,2.6666666666666665,2.823529411764706,3,4.0,60,602.41
rand_q0172.hg,1,1.0,1,1.0,60,51.19
rand_q0173.hg,3.3636363636363638,3.4705882352941178,4,4.0,60,1226.19
rand_q0174.hg,3.1429232444477795,7.5,4,9.0,50,3600
rand_q0175.hg,2.0,2.0,2,2.0,60,76.23
rand_q0176.hg,2.2805187974338,4.727385377942999,3,6.0,50,3600
rand_q0177.hg,1.5,1.5,2,2.0,60,60.42
rand_q0178.hg,1,1.0,1,1.0,60,49.52
rand_q0179.hg,4.0,4.333333333333333,4,5.0,60,1659.0
rand_q0180.hg,2.0,2.0,2,2.0,60,270.76
rand_q0181.hg,2.3982484870192753,4.969822957258139,3,8.0,24,3600
rand_q0182.hg,4.0,4.0,4,5.0,60,382.99
rand_q0183.hg,3.062850993415092,6.910153564061425,4,10.0,35,3600
rand_q0184.hg,3.3636122176467174,7.717391304347826,4,9.0,36,3568.76
rand_q0185.hg,2.5,2.5,3,3.0,60,172.24
rand_q0186.hg,3.592,3.8863198458574177,4,5.0,52,3600
rand_q0187.hg,3.999998656138565,4.5,4,6.0,60,2477.46
rand_q0188.hg,2.8000000000000003,2.8547486033519553,3,4.0,60,1730.73
rand_q0189.hg,2.898762045806245,6.666666666666667,3,8.0,46,3576.96
rand_q0190.hg,4.0,4.0,4,4.0,60,453.55
rand_q0191.hg,1.732342238127771,3.1151143170053897,2,5.0,38,3591.56
rand_q0192.hg,3.051372108526105,7.031212484993998,4,9.0,35,3600
rand_q0193.hg,3.140431083072776,7.594374342797056,4,11.0,28,3600
rand_q0194.hg,3.5,4.0,4,4.0,60,460.78
rand_q0195.hg,2.3850292774060424,5.25,3,7.0,41,3526.49
rand_q0196.hg,2.6107605256959605,5.566617254596611,3,9.0,31,3600
rand_q0197.hg,5.999998705263053,6.5,6,7.0,60,1424.31
rand_q0198.hg,3.16707437602353,7.2854065469904965,4,10.0,37,3600
rand_q0199.hg,5.666666666666667,8.5,6,9.0,51,3600
rand_q0200.hg,1.8478826634234042,3.3153323262839876,2,5.0,42,3600
rand_q0201.hg,4.0,4.0,4,4.0,60,352.67
rand_q0202.hg,2.2652279506137902,4.595104660631317,3,7.0,27,3600
rand_q0203.hg,2.679370205165599,5.93732043195403,3,8.0,29,3600
rand_q0204.hg,3.431125364679495,8.985074626865671,4,11.0,31,3600
rand_q0205.hg,3.0,3.0,3,3.0,60,247.14
rand_q0206.hg,5.9999987555555485,7.052631578947368,6,8.0,54,3600
rand_q0207.hg,5.0,6.0,5,7.0,60,2286.09
rand_q0208.hg,3.311706593671426,8.0,4,9.0,48,3600
rand_q0209.hg,2.0,2.0,2,2.0,60,157.64
rand_q0210.hg,3.443062100299386,8.5,4,10.0,45,3600
rand_q0211.hg,3.09826664138096,7.25,4,9.0,44,3526.9
rand_q0212.hg,3.0,3.0,3,3.0,60,251.94
rand_q0213.hg,4.888888888888888,5.6000000000000005,5,7.0,60,1551.66
rand_q0214.hg,2.319611559644633,4.871807397069086,3,7.0,41,3537.27
rand_q0215.hg,1,1.0,1,1.0,60,52.11
rand_q0216.hg,4.60655737704918,5.189387008234218,5,7.0,55,3557.52
rand_q0217.hg,1.5,1.5,2,2.0,60,135.32
rand_q0218.hg,4.752271640363462,4.9135135135135135,5,7.0,52,3565.81
rand_q0219.hg,4.4375,4.9,5,6.0,56,3600
rand_q0220.hg,2.529828727192912,5.450235840963741,3,8.0,22,3600
rand_q0221.hg,2.7410197153723805,6.242515787011772,3,9.0,26,3600
rand_q0222.hg,3.0,3.0,3,3.0,60,334.72
rand_q0223.hg,2.2885322935032977,4.7625,3,7.0,42,3600
rand_q0224.hg,3.309366855858591,8.30065703022339,4,12.0,26,3600
rand_q0225.hg,2.627246420761812,5.6935197040830845,3,8.0,34,3600
rand_q0226.hg,2.4066449175695235,4.941132642796553,3,7.0,45,3600
rand_q0227.hg,2.941759069705378,6.583333333333333,3,8.0,44,3589.16
rand_q0228.hg,2.0,2.0,2,2.0,60,105.16
rand_q0229.hg,3.2744831041462654,8.625786729005576,4,11.0,14,683.38
rand_q0230.hg,2.529421695508314,5.353526745942596,3,8.0,44,3600
rand_q0231.hg,2.0,2.0,2,2.0,60,440.71
rand_q0232.hg,2.6666666666666665,2.8333333333333335,3,3.0,60,988.26
rand_q0233.hg,2.0,2.25,2,3.0,60,299.25
rand_q0234.hg,1.3333333333333333,1.3333333333333335,2,2.0,60,116.29
rand_q0235.hg,2.835172081526601,6.383309098646366,3,10.0,25,3600
rand_q0236.hg,1.5,1.5,2,2.0,60,263.05
rand_q0237.hg,2.0,2.0,2,2.0,60,158.12
rand_q0238.hg,2.0,2.2857142857142856,2,3.0,60,345.67
rand_q0239.hg,3.053652949516888,7.366234453559143,4,10.0,30,3600
rand_q0240.hg,5.6,6.5,6,7.0,60,2245.37
rand_q0241.hg,2.5460102785155296,5.666666666666666,3,7.0,48,3600
rand_q0242.hg,2.9345425885664027,6.579710144927536,3,9.0,41,3600
rand_q0243.hg,3.0,3.0,3,3.0,60,309.46
rand_q0244.hg,1,1.0,1,1.0,60,65.09
rand_q0245.hg,2.0,2.0,2,2.0,60,152.27
rand_q0246.hg,3.8,4.0,4,5.0,60,1327.85
rand_q0247.hg,2.2857142857142856,2.5,3,3.0,60,313.38
rand_q0248.hg,5.396225981132075,6.325123152709359,6,8.0,52,3600
rand_q0249.hg,5.5,6.0,6,7.0,60,2959.48
rand_q0250.hg,5.0,6.620689655172414,5,8.0,51,3600
rand_q0251.hg,3.0,3.0,3,3.0,60,263.35
rand_q0252.hg,1.8578498216748787,3.1934160131314977,2,5.0,32,3519.89
rand_q0253.hg,2.2586494130085275,4.471088641389882,3,7.0,31,3488.27
rand_q0254.hg,3.6666666666666665,4.0,4,4.0,60,472.79
rand_q0255.hg,3.0,3.3333333333333335,3,4.0,60,1093.49
rand_q0256.hg,2.5430513391288634,5.297491039426523,3,8.0,34,3600
rand_q0257.hg,3.092540635312421,6.844702256834834,4,9.0,33,3600
rand_q0258.hg,2.3,2.488372093023256,3,3.0,60,394.2
rand_q0259.hg,3.2378722240673405,7.452402538531278,4,11.0,33,3600
rand_q0260.hg,1.718950369285976,3.0235294117647054,2,5.0,44,3600
rand_q0261.hg,4.426900584795321,4.697478991596639,5,6.0,53,3578.48
rand_q0262.hg,2.818825534497832,6.288583509513742,3,9.0,25,3600
rand_q0263.hg,6.0,8.5,6,9.0,55,3600
rand_q0264.hg,3.209100649124002,7.333333333333334,4,9.0,50,3600
rand_q0265.hg,1.6490729783037474,1.6490729783037474,2,3.0,60,759.79
rand_q0266.hg,2.0,2.0,2,2.0,60,148.34
rand_q0267.hg,1.2592592592592593,1.2592592592592593,2,2.0,60,253.55
rand_q0268.hg,1.8408685484737706,3.4614046726793495,2,5.0,50,3600
rand_q0269.hg,2.3785942462528946,4.910864345738295,3,7.0,39,3600
rand_q0270.hg,4.5,5.333333333333333,5,6.0,60,1535.43
rand_q0271.hg,5.0,5.75,5,7.0,52,3600
rand_q0272.hg,1.5901639344262295,1.5901639344262295,2,2.0,60,913.52
rand_q0273.hg,1.924673562840891,3.7381105398457586,2,5.0,47,3534.99
rand_q0274.hg,1.833595013292686,3.150000458156561,2,5.0,33,3600
rand_q0275.hg,1,1.0,1,1.0,60,91.19
rand_q0276.hg,2.1,2.2,3,3.0,60,914.5
rand_q0277.hg,5.666666666666666,6.0,6,7.0,60,2754.11
rand_q0278.hg,2.851844174054321,6.666666666666667,3,8.0,50,3600
rand_q0279.hg,2.3183793647478015,4.745344106788704,3,7.0,39,3600
rand_q0280.hg,3.0952342403630797,7.208333333333334,4,10.0,33,3600
rand_q0281.hg,1.5,1.5,2,2.0,60,90.37
rand_q0282.hg,2.6666666666666665,3.0,3,3.0,60,421.35
rand_q0283.hg,2.0,3.0,2,3.0,60,186.52
rand_q0284.hg,2.606981614618701,5.199642097434421,3,8.0,32,3600
rand_q0285.hg,2.3947368421052633,2.4626865671641793,3,3.0,60,1290.56
rand_q0286.hg,2.75,2.833333333333334,3,4.0,60,1943.46
rand_q0287.hg,4.8,5.313479623824452,5,7.0,54,3600
rand_q0288.hg,3.0,3.0,3,4.0,60,248.9
rand_q0289.hg,3.365549319100701,8.411522633744855,4,11.0,31,3600
rand_q0290.hg,2.4272103749556293,5.222827056933785,3,8.0,26,3600
rand_q0291.hg,4.6,5.0,5,6.0,60,3284.15
rand_q0292.hg,1,1.0,1,1.0,60,80.43
rand_q0293.hg,2.8049450817769994,6.441141568767058,3,9.0,15,655.2
rand_q0294.hg,3.027479192392552,7.0,4,9.0,50,3600
rand_q0295.hg,3.580091664582668,8.538009164050944,4,12.0,32,3600
rand_q0296.hg,2.069444444444444,2.106849315068493,3,3.0,60,760.6
rand_q0297.hg,2.75,3.1904761904761907,3,4.0,60,492.8
rand_q0298.hg,4.999998500000745,5.444444444444445,5,6.0,59,989.52
rand_q0299.hg,2.1824943695272805,4.341986455981941,3,6.0,45,3600
rand_q0300.hg,2.8482066418110916,6.396551724137931,3,9.0,45,3600
rand_q0301.hg,3.5,4.0,4,4.0,60,533.17
rand_q0302.hg,1.368421052631579,1.368421052631579,2,2.0,60,319.6
rand_q0303.hg,2.333333333333333,2.5,3,3.0,60,113.94
rand_q0304.hg,4.136170116863774,10.85050505050505,5,12.0,32,3600
rand_q0305.hg,1,1.0,1,1.0,60,162.65
rand_q0306.hg,5.999998910706292,7.7272727272727275,6,8.0,60,3420.47
rand_q0307.hg,2.436615586760179,5.195406329446832,3,7.0,32,3600
rand_q0308.hg,2.78487726501681,6.357142857142857,3,8.0,41,3600
rand_q0309.hg,3.188732367119398,7.642857142857143,4,10.0,39,3600
rand_q0310.hg,4.0,5.0,4,5.0,60,361.75
rand_q0311.hg,4.72,5.1,5,6.0,60,3199.64
rand_q0312.hg,2.885541008865533,6.305994690417059,3,9.0,37,3600
rand_q0313.hg,1,1.0,1,1.0,60,140.75
rand_q0314.hg,3.0,3.0,3,3.0,60,486.28
rand_q0315.hg,2.0970873786407767,2.169014084507042,3,3.0,60,1485.51
rand_q0316.hg,3.671641791044776,3.817145688800793,4,6.0,53,3600
rand_q0317.hg,1.1818181818181817,1.1818181818181819,2,2.0,60,126.37
rand_q0318.hg,4.3846153254210325,4.9,5,6.0,60,3106.35
rand_q0319.hg,2.2988685339362074,4.605303700322387,3,6.0,50,3566.33
rand_q0320.hg,3.022904378853279,7.617647058823529,4,10.0,30,3600
rand_q0321.hg,1.9101873615336864,3.5659500650517315,2,6.0,41,3600
rand_q0322.hg,2.2898383031735414,4.6703096539162114,3,7.0,36,3600
rand_q0323.hg,2.3027522935779814,2.391304347826087,3,3.0,60,622.38
rand_q0324.hg,1,1.0,1,1.0,60,143.72
rand_q0325.hg,2.0,3.0,2,3.0,60,301.73
rand_q0326.hg,2.8411743577104116,6.333333333333333,3,8.0,50,3600
rand_q0327.hg,4.0,4.428571428571429,4,5.0,60,848.56
rand_q0328.hg,3.442056821427755,8.4,4,10.0,38,3600
rand_q0329.hg,2.872288605424304,6.27702962677953,3,9.0,33,3600
rand_q0330.hg,2.669280533423232,5.74470582143905,3,9.0,31,3600
rand_q0331.hg,3.092714152899051,6.930330286051313,4,9.0,42,3590.26
rand_q0332.hg,1,1.0,1,1.0,60,49.2
rand_q0333.hg,2.6457768821792014,5.813953488372093,3,8.0,48,3600
rand_q0334.hg,4.564102564102564,5.0,5,7.0,60,2526.02
rand_q0335.hg,1.5,1.5,2,2.0,60,135.53
rand_q0336.hg,2.1226415094339623,2.1226415094339623,3,3.0,60,472.63
rand_q0337.hg,1.6923076923076923,1.6923076923076923,2,2.0,60,340.36
