name,our_ghtw_lb,our_ghtw_ub,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub
rand-7-40-8-40-22500-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-22500-8.xml.hg,3,8.0,-1,6,6,6
rand-7-40-8-40-22500-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-25000-9.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-0.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-1.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-2.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-3.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-4.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-5.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-6.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-7.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-8.xml.hg,3,7.0,-1,6,6,6
rand-7-40-8-40-30000-9.xml.hg,3,7.0,-1,6,6,6
rand-8-20-5-18-800-01.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-02.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-03.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-04.xml.hg,3,4.0,4,4,4,4
rand-8-20-5-18-800-05.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-06.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-07.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-08.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-09.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-10.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-11.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-12.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-13.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-14.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-15.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-16.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-17.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-18.xml.hg,3,3.0,3,3,3,3
rand-8-20-5-18-800-19.xml.hg,3,4.0,3,3,3,3
rand-8-20-5-18-800-20.xml.hg,3,4.0,3,3,3,3
rand_q0001.hg,2,2.0,2,2,2,2
rand_q0002.hg,1,1.0,1,1,1,1
rand_q0003.hg,3,10.0,-1,8,8,8
rand_q0004.hg,3,3.0,3,3,3,3
rand_q0005.hg,5,6.0,-1,5,5,5
rand_q0006.hg,4,5.0,5,5,5,5
rand_q0007.hg,1,1.0,1,1,1,1
rand_q0008.hg,6,8.0,-1,7,7,7
rand_q0009.hg,6,10.0,-1,-1,9,9
rand_q0010.hg,6,9.0,-1,-1,8,8
rand_q0011.hg,2,3.0,3,3,3,3
rand_q0012.hg,1,1.0,1,1,1,1
rand_q0013.hg,4,4.0,4,4,4,4
rand_q0014.hg,6,8.0,-1,7,7,7
rand_q0015.hg,3,9.0,-1,7,7,7
rand_q0016.hg,3,3.0,3,3,3,3
rand_q0017.hg,3,7.0,-1,6,6,6
rand_q0018.hg,3,4.0,3,3,3,3
rand_q0019.hg,4,5.0,5,5,5,5
rand_q0020.hg,5,7.0,-1,6,6,6
rand_q0021.hg,2,2.0,2,2,2,2
rand_q0022.hg,2,2.0,2,2,2,2
rand_q0023.hg,4,9.0,-1,-1,9,9
rand_q0024.hg,5,8.0,-1,7,7,7
rand_q0025.hg,4,5.0,5,5,5,5
rand_q0026.hg,3,4.0,4,4,4,4
rand_q0027.hg,6,7.0,-1,7,7,7
rand_q0028.hg,3,8.0,-1,7,7,7
rand_q0029.hg,3,9.0,-1,8,8,8
rand_q0030.hg,5,7.0,-1,6,6,6
rand_q0031.hg,3,4.0,4,4,4,4
rand_q0032.hg,2,2.0,2,2,2,2
rand_q0033.hg,3,8.0,-1,7,7,7
rand_q0034.hg,3,4.0,4,4,4,4
rand_q0035.hg,3,3.0,3,3,3,3
rand_q0036.hg,3,4.0,4,4,4,4
rand_q0037.hg,3,3.0,3,3,3,3
rand_q0038.hg,2,5.0,4,4,4,4
rand_q0039.hg,3,4.0,4,4,4,4
rand_q0040.hg,2,3.0,3,3,3,3
rand_q0041.hg,4,6.0,5,5,5,5
rand_q0042.hg,5,5.0,5,5,5,5
rand_q0043.hg,4,5.0,5,5,5,5
rand_q0044.hg,4,9.0,-1,-1,8,8
rand_q0045.hg,2,2.0,2,2,2,2
rand_q0046.hg,2,6.0,5,5,5,5
rand_q0047.hg,3,6.0,-1,6,6,6
rand_q0048.hg,4,4.0,4,4,4,4
rand_q0049.hg,4,12.0,-1,-1,9,10
rand_q0050.hg,2,5.0,4,4,4,4
rand_q0051.hg,3,4.0,4,4,4,4
rand_q0052.hg,3,3.0,3,3,3,3
rand_q0053.hg,2,2.0,2,2,2,2
rand_q0054.hg,4,12.0,-1,-1,9,10
rand_q0055.hg,4,10.0,-1,-1,9,9
rand_q0056.hg,2,5.0,4,4,4,4
rand_q0057.hg,6,7.0,-1,7,7,7
rand_q0058.hg,4,10.0,-1,-1,8,8
rand_q0059.hg,4,5.0,5,5,5,5
rand_q0060.hg,4,5.0,5,5,5,5
rand_q0061.hg,5,5.0,5,5,5,5
rand_q0062.hg,3,4.0,4,4,4,4
rand_q0063.hg,5,6.0,-1,6,6,6
rand_q0064.hg,3,4.0,3,3,3,3
rand_q0065.hg,3,8.0,-1,7,7,7
rand_q0066.hg,5,7.0,-1,6,6,6
rand_q0067.hg,4,5.0,4,4,4,4
rand_q0068.hg,3,7.0,-1,7,7,7
rand_q0069.hg,4,6.0,5,5,5,5
rand_q0070.hg,5,6.0,-1,6,6,6
rand_q0071.hg,2,3.0,3,3,3,3
rand_q0072.hg,2,2.0,2,2,2,2
rand_q0073.hg,5,7.0,-1,6,6,6
rand_q0074.hg,3,5.0,4,4,4,4
rand_q0075.hg,2,5.0,-1,5,5,5
rand_q0076.hg,3,3.0,3,3,3,3
rand_q0077.hg,6,6.0,-1,6,6,6
rand_q0078.hg,4,4.0,4,4,4,4
rand_q0079.hg,2,3.0,2,2,2,2
rand_q0080.hg,3,3.0,3,3,3,3
rand_q0081.hg,4,5.0,5,5,5,5
rand_q0082.hg,5,7.0,-1,7,7,7
rand_q0083.hg,4,6.0,5,5,5,5
rand_q0084.hg,3,10.0,-1,9,8,9
rand_q0085.hg,3,7.0,-1,7,7,7
rand_q0086.hg,5,6.0,-1,6,6,6
rand_q0087.hg,5,6.0,-1,6,6,6
rand_q0088.hg,5,12.0,-1,-1,9,inf
rand_q0089.hg,3,8.0,-1,7,7,7
rand_q0090.hg,2,2.0,2,2,2,2
rand_q0091.hg,4,5.0,5,5,5,5
rand_q0092.hg,2,2.0,2,2,2,2
rand_q0093.hg,4,10.0,-1,-1,9,9
rand_q0094.hg,2,2.0,2,2,2,2
rand_q0095.hg,5,7.0,-1,7,7,7
rand_q0096.hg,2,2.0,2,2,2,2
rand_q0097.hg,3,8.0,-1,7,7,7
rand_q0098.hg,4,6.0,5,5,5,5
rand_q0099.hg,4,5.0,5,5,5,5
rand_q0100.hg,4,4.0,4,4,4,4
rand_q0101.hg,2,5.0,4,4,4,4
rand_q0102.hg,2,2.0,2,2,2,2
rand_q0103.hg,4,10.0,-1,-1,9,9
rand_q0104.hg,6,9.0,-1,-1,8,8
rand_q0105.hg,5,6.0,-1,6,6,6
rand_q0106.hg,4,6.0,-1,6,6,6
rand_q0107.hg,6,7.0,-1,7,7,7
rand_q0108.hg,4,6.0,-1,6,6,6
rand_q0109.hg,1,1.0,1,1,1,1
rand_q0110.hg,5,7.0,-1,7,7,7
rand_q0111.hg,3,4.0,4,4,4,4
rand_q0112.hg,3,3.0,3,3,3,3
rand_q0113.hg,3,8.0,-1,6,6,6
rand_q0114.hg,3,9.0,-1,8,8,8
rand_q0115.hg,3,3.0,3,3,3,3
rand_q0116.hg,3,4.0,4,4,4,4
rand_q0117.hg,4,5.0,5,5,5,5
rand_q0118.hg,3,3.0,3,3,3,3
rand_q0119.hg,3,6.0,-1,6,6,6
rand_q0120.hg,2,3.0,2,2,2,2
rand_q0121.hg,1,1.0,1,1,1,1
rand_q0122.hg,3,4.0,4,4,4,4
rand_q0123.hg,3,4.0,4,4,4,4
rand_q0124.hg,2,2.0,2,2,2,2
rand_q0125.hg,2,3.0,3,3,3,3
rand_q0126.hg,3,3.0,3,3,3,3
rand_q0127.hg,3,4.0,4,4,4,4
rand_q0128.hg,1,1.0,1,1,1,1
rand_q0129.hg,3,4.0,3,3,3,3
rand_q0130.hg,3,4.0,4,4,4,4
rand_q0131.hg,2,2.0,2,2,2,2
rand_q0132.hg,2,2.0,2,2,2,2
rand_q0133.hg,2,2.0,2,2,2,2
rand_q0134.hg,4,4.0,4,4,4,4
rand_q0135.hg,3,3.0,3,3,3,3
rand_q0136.hg,1,1.0,1,1,1,1
rand_q0137.hg,2,2.0,2,2,2,2
rand_q0138.hg,2,2.0,2,2,2,2
rand_q0139.hg,2,2.0,2,2,2,2
rand_q0140.hg,3,7.0,-1,6,6,6
rand_q0141.hg,3,9.0,-1,7,7,7
rand_q0142.hg,3,8.0,-1,7,7,7
rand_q0143.hg,5,6.0,-1,6,6,6
rand_q0144.hg,3,7.0,-1,6,6,6
rand_q0145.hg,2,2.0,2,2,2,2
rand_q0146.hg,2,2.0,2,2,2,2
rand_q0147.hg,2,2.0,2,2,2,2
rand_q0148.hg,2,5.0,-1,5,5,5
rand_q0149.hg,5,6.0,-1,6,6,6
rand_q0150.hg,3,4.0,4,4,4,4
rand_q0151.hg,3,7.0,-1,7,7,7
rand_q0152.hg,1,1.0,1,1,1,1
rand_q0153.hg,1,1.0,1,1,1,1
rand_q0154.hg,2,5.0,-1,5,5,5
rand_q0155.hg,3,3.0,3,3,3,3
rand_q0156.hg,4,5.0,4,4,4,4
rand_q0157.hg,3,6.0,-1,6,6,6
rand_q0158.hg,1,1.0,1,1,1,1
rand_q0159.hg,3,3.0,3,3,3,3
rand_q0160.hg,4,5.0,5,5,5,5
rand_q0161.hg,5,6.0,-1,6,6,6
rand_q0162.hg,4,10.0,-1,-1,9,9
rand_q0163.hg,4,4.0,4,4,4,4
rand_q0164.hg,3,4.0,4,4,4,4
rand_q0165.hg,2,3.0,3,3,3,3
rand_q0166.hg,3,9.0,-1,8,8,8
rand_q0167.hg,3,3.0,3,3,3,3
rand_q0168.hg,4,6.0,5,5,5,5
rand_q0169.hg,4,5.0,5,5,5,5
rand_q0170.hg,2,2.0,2,2,2,2
rand_q0171.hg,3,4.0,4,4,4,4
rand_q0172.hg,1,1.0,1,1,1,1
rand_q0173.hg,4,4.0,4,4,4,4
rand_q0174.hg,4,9.0,-1,-1,8,8
rand_q0175.hg,2,2.0,2,2,2,2
rand_q0176.hg,3,6.0,-1,6,6,6
rand_q0177.hg,2,2.0,2,2,2,2
rand_q0178.hg,1,1.0,1,1,1,1
rand_q0179.hg,4,5.0,5,5,5,5
rand_q0180.hg,2,2.0,2,2,2,2
rand_q0181.hg,3,8.0,-1,7,7,7
rand_q0182.hg,4,5.0,5,5,5,5
rand_q0183.hg,4,10.0,-1,-1,9,9
rand_q0184.hg,4,9.0,-1,8,8,8
rand_q0185.hg,3,3.0,3,3,3,3
rand_q0186.hg,4,5.0,5,5,5,5
rand_q0187.hg,4,6.0,5,5,5,5
rand_q0188.hg,3,4.0,4,4,4,4
rand_q0189.hg,3,8.0,-1,7,7,7
rand_q0190.hg,4,4.0,4,4,4,4
rand_q0191.hg,2,5.0,-1,5,5,5
rand_q0192.hg,4,9.0,-1,-1,8,8
rand_q0193.hg,4,11.0,-1,-1,9,9
rand_q0194.hg,4,4.0,4,4,4,4
rand_q0195.hg,3,7.0,-1,6,6,6
rand_q0196.hg,3,9.0,-1,7,7,7
rand_q0197.hg,6,7.0,-1,7,7,7
rand_q0198.hg,4,10.0,-1,-1,8,8
rand_q0199.hg,6,9.0,-1,-1,8,8
rand_q0200.hg,2,5.0,-1,5,5,5
rand_q0201.hg,4,4.0,4,4,4,4
rand_q0202.hg,3,7.0,-1,6,6,6
rand_q0203.hg,3,8.0,-1,8,8,8
rand_q0204.hg,4,11.0,-1,-1,9,9
rand_q0205.hg,3,3.0,3,3,3,3
rand_q0206.hg,6,8.0,-1,-1,7,7
rand_q0207.hg,5,7.0,-1,6,6,6
rand_q0208.hg,4,9.0,-1,-1,8,8
rand_q0209.hg,2,2.0,2,2,2,2
rand_q0210.hg,4,10.0,-1,-1,9,9
rand_q0211.hg,4,9.0,-1,8,8,8
rand_q0212.hg,3,3.0,3,3,3,3
rand_q0213.hg,5,7.0,-1,6,6,6
rand_q0214.hg,3,7.0,-1,6,6,6
rand_q0215.hg,1,1.0,1,1,1,1
rand_q0216.hg,5,7.0,-1,6,6,6
rand_q0217.hg,2,2.0,2,2,2,2
rand_q0218.hg,5,7.0,-1,6,6,6
rand_q0219.hg,5,6.0,-1,6,6,6
rand_q0220.hg,3,8.0,-1,7,7,7
rand_q0221.hg,3,9.0,-1,8,8,8
rand_q0222.hg,3,3.0,3,3,3,3
rand_q0223.hg,3,7.0,-1,6,6,6
rand_q0224.hg,4,12.0,-1,-1,9,inf
rand_q0225.hg,3,8.0,-1,7,7,7
rand_q0226.hg,3,7.0,-1,6,6,6
rand_q0227.hg,3,8.0,-1,7,7,7
rand_q0228.hg,2,2.0,2,2,2,2
rand_q0229.hg,4,11.0,-1,-1,9,9
rand_q0230.hg,3,8.0,-1,7,7,7
rand_q0231.hg,2,2.0,2,2,2,2
rand_q0232.hg,3,3.0,3,3,3,3
rand_q0233.hg,2,3.0,3,3,3,3
rand_q0234.hg,2,2.0,2,2,2,2
rand_q0235.hg,3,10.0,-1,-1,8,8
rand_q0236.hg,2,2.0,2,2,2,2
rand_q0237.hg,2,2.0,2,2,2,2
rand_q0238.hg,2,3.0,3,3,3,3
rand_q0239.hg,4,10.0,-1,9,9,9
rand_q0240.hg,6,7.0,-1,7,7,7
rand_q0241.hg,3,7.0,-1,7,7,7
rand_q0242.hg,3,9.0,-1,-1,8,8
rand_q0243.hg,3,3.0,3,3,3,3
rand_q0244.hg,1,1.0,1,1,1,1
rand_q0245.hg,2,2.0,2,2,2,2
rand_q0246.hg,4,5.0,5,5,5,5
rand_q0247.hg,3,3.0,3,3,3,3
rand_q0248.hg,6,8.0,-1,7,7,7
rand_q0249.hg,6,7.0,-1,6,6,6
rand_q0250.hg,5,8.0,-1,7,7,7
rand_q0251.hg,3,3.0,3,3,3,3
rand_q0252.hg,2,5.0,4,4,4,4
rand_q0253.hg,3,7.0,-1,6,6,6
rand_q0254.hg,4,4.0,4,4,4,4
rand_q0255.hg,3,4.0,4,4,4,4
rand_q0256.hg,3,8.0,-1,7,7,7
rand_q0257.hg,4,9.0,-1,8,8,8
rand_q0258.hg,3,3.0,3,3,3,3
rand_q0259.hg,4,11.0,-1,-1,9,9
rand_q0260.hg,2,5.0,4,4,4,4
rand_q0261.hg,5,6.0,-1,6,6,6
rand_q0262.hg,3,9.0,-1,8,8,8
rand_q0263.hg,6,9.0,-1,-1,9,9
rand_q0264.hg,4,9.0,-1,-1,8,8
rand_q0265.hg,2,3.0,2,2,2,2
rand_q0266.hg,2,2.0,2,2,2,2
rand_q0267.hg,2,2.0,2,2,2,2
rand_q0268.hg,2,5.0,-1,5,5,5
rand_q0269.hg,3,7.0,-1,6,6,6
rand_q0270.hg,5,6.0,-1,6,6,6
rand_q0271.hg,5,7.0,-1,7,7,7
rand_q0272.hg,2,2.0,2,2,2,2
rand_q0273.hg,2,5.0,5,5,5,5
rand_q0274.hg,2,5.0,-1,5,5,5
rand_q0275.hg,1,1.0,1,1,1,1
rand_q0276.hg,3,3.0,3,3,3,3
rand_q0277.hg,6,7.0,-1,6,6,6
rand_q0278.hg,3,8.0,-1,7,7,7
rand_q0279.hg,3,7.0,-1,6,6,6
rand_q0280.hg,4,10.0,-1,8,8,8
rand_q0281.hg,2,2.0,2,2,2,2
rand_q0282.hg,3,3.0,3,3,3,3
rand_q0283.hg,2,3.0,3,3,3,3
rand_q0284.hg,3,8.0,-1,7,7,7
rand_q0285.hg,3,3.0,3,3,3,3
rand_q0286.hg,3,4.0,4,4,4,4
rand_q0287.hg,5,7.0,-1,6,6,6
rand_q0288.hg,3,4.0,3,3,3,3
rand_q0289.hg,4,11.0,-1,-1,9,9
rand_q0290.hg,3,8.0,-1,7,7,7
rand_q0291.hg,5,6.0,-1,6,6,6
rand_q0292.hg,1,1.0,1,1,1,1
rand_q0293.hg,3,9.0,-1,-1,8,8
rand_q0294.hg,4,9.0,-1,7,7,7
rand_q0295.hg,4,12.0,-1,-1,9,9
rand_q0296.hg,3,3.0,3,3,3,3
rand_q0297.hg,3,4.0,4,4,4,4
rand_q0298.hg,5,6.0,-1,6,6,6
rand_q0299.hg,3,6.0,-1,6,6,6
rand_q0300.hg,3,9.0,-1,7,7,7
rand_q0301.hg,4,4.0,4,4,4,4
rand_q0302.hg,2,2.0,2,2,2,2
rand_q0303.hg,3,3.0,3,3,3,3
rand_q0304.hg,5,12.0,-1,-1,9,inf
rand_q0305.hg,1,1.0,1,1,1,1
rand_q0306.hg,6,8.0,-1,-1,8,8
rand_q0307.hg,3,7.0,-1,7,7,7
rand_q0308.hg,3,8.0,-1,7,7,7
rand_q0309.hg,4,10.0,-1,-1,9,9
rand_q0310.hg,4,5.0,5,5,5,5
rand_q0311.hg,5,6.0,-1,6,6,6
rand_q0312.hg,3,9.0,-1,8,8,8
rand_q0313.hg,1,1.0,1,1,1,1
rand_q0314.hg,3,3.0,3,3,3,3
rand_q0315.hg,3,3.0,3,3,3,3
rand_q0316.hg,4,6.0,5,5,5,5
rand_q0317.hg,2,2.0,2,2,2,2
rand_q0318.hg,5,6.0,-1,6,6,6
rand_q0319.hg,3,6.0,-1,6,6,6
rand_q0320.hg,4,10.0,-1,-1,9,9
rand_q0321.hg,2,6.0,-1,5,5,5
rand_q0322.hg,3,7.0,-1,6,6,6
rand_q0323.hg,3,3.0,3,3,3,3
rand_q0324.hg,1,1.0,1,1,1,1
rand_q0325.hg,2,3.0,3,3,3,3
rand_q0326.hg,3,8.0,-1,7,7,7
rand_q0327.hg,4,5.0,5,5,5,5
rand_q0328.hg,4,10.0,-1,-1,9,9
rand_q0329.hg,3,9.0,-1,8,8,8
rand_q0330.hg,3,9.0,-1,7,7,7
rand_q0331.hg,4,9.0,-1,8,8,8
rand_q0332.hg,1,1.0,1,1,1,1
rand_q0333.hg,3,8.0,-1,7,7,7
rand_q0334.hg,5,7.0,-1,6,6,6
rand_q0335.hg,2,2.0,2,2,2,2
rand_q0336.hg,3,3.0,3,3,3,3
rand_q0337.hg,2,2.0,2,2,2,2
rand_q0338.hg,2,2.0,2,2,2,2
rand_q0339.hg,3,4.0,4,4,4,4
rand_q0340.hg,2,2.0,2,2,2,2
rand_q0341.hg,3,8.0,-1,-1,7,7
rand_q0342.hg,4,4.0,4,4,4,4
rand_q0343.hg,4,5.0,5,5,5,5
rand_q0344.hg,3,3.0,3,3,3,3
rand_q0345.hg,3,3.0,3,3,3,3
rand_q0346.hg,3,3.0,3,3,3,3
rand_q0347.hg,1,1.0,1,1,1,1
rand_q0348.hg,3,7.0,-1,6,6,6
rand_q0349.hg,3,10.0,-1,-1,9,9
rand_q0350.hg,4,5.0,5,5,5,5
rand_q0351.hg,2,2.0,2,2,2,2
rand_q0352.hg,2,2.0,2,2,2,2
rand_q0353.hg,4,11.0,-1,-1,9,9
rand_q0354.hg,3,4.0,3,3,3,3
rand_q0355.hg,5,7.0,-1,6,6,6
rand_q0356.hg,4,11.0,-1,-1,9,10
rand_q0357.hg,4,10.0,-1,-1,8,8
rand_q0358.hg,3,3.0,3,3,3,3
rand_q0359.hg,2,2.0,2,2,2,2
rand_q0360.hg,1,1.0,1,1,1,1
rand_q0361.hg,4,6.0,5,5,5,5
rand_q0362.hg,2,2.0,2,2,2,2
rand_q0363.hg,4,6.0,5,5,5,5
rand_q0364.hg,4,9.0,-1,8,8,8
rand_q0365.hg,4,11.0,-1,-1,10,10
rand_q0366.hg,3,3.0,3,3,3,3
rand_q0367.hg,6,8.0,-1,-1,8,8
rand_q0368.hg,1,1.0,1,1,1,1
rand_q0369.hg,4,11.0,-1,-1,9,9
rand_q0370.hg,2,2.0,2,2,2,2
rand_q0371.hg,3,8.0,-1,7,7,7
rand_q0372.hg,6,7.0,-1,7,7,7
rand_q0373.hg,4,5.0,5,5,5,5
rand_q0374.hg,3,6.0,-1,6,6,6
rand_q0375.hg,3,8.0,-1,7,7,7
rand_q0376.hg,3,8.0,-1,8,8,8
rand_q0377.hg,4,5.0,5,5,5,5
rand_q0378.hg,3,4.0,4,4,4,4
rand_q0379.hg,4,11.0,-1,-1,9,9
rand_q0380.hg,6,8.0,-1,8,8,8
rand_q0381.hg,3,8.0,-1,7,7,7
rand_q0382.hg,4,12.0,-1,-1,9,10
rand_q0383.hg,1,1.0,1,1,1,1
rand_q0384.hg,4,9.0,-1,-1,8,8
rand_q0385.hg,1,1.0,1,1,1,1
rand_q0386.hg,2,2.0,2,2,2,2
rand_q0387.hg,4,6.0,5,5,5,5
rand_q0388.hg,1,1.0,1,1,1,1
rand_q0389.hg,3,3.0,3,3,3,3
rand_q0390.hg,3,4.0,4,4,4,4
rand_q0391.hg,4,9.0,-1,-1,8,8
rand_q0392.hg,2,2.0,2,2,2,2
rand_q0393.hg,4,11.0,-1,-1,9,9
rand_q0394.hg,5,6.0,6,6,6,6
rand_q0395.hg,2,5.0,4,4,4,4
rand_q0396.hg,3,4.0,4,4,4,4
rand_q0397.hg,4,6.0,-1,6,6,6
rand_q0398.hg,3,9.0,-1,8,8,8
rand_q0399.hg,3,7.0,-1,6,6,6
rand_q0400.hg,2,2.0,2,2,2,2
rand_q0401.hg,2,6.0,-1,5,5,5
rand_q0402.hg,2,3.0,3,3,3,3
rand_q0403.hg,3,4.0,4,4,4,4
rand_q0404.hg,4,5.0,4,4,4,4
rand_q0405.hg,3,3.0,3,3,3,3
rand_q0406.hg,3,4.0,3,3,3,3
rand_q0407.hg,2,2.0,2,2,2,2
rand_q0408.hg,2,3.0,3,3,3,3
rand_q0409.hg,2,5.0,4,4,4,4
rand_q0410.hg,2,3.0,3,3,3,3
rand_q0411.hg,2,2.0,2,2,2,2
rand_q0412.hg,1,1.0,1,1,1,1
rand_q0413.hg,2,3.0,3,3,3,3
rand_q0414.hg,3,7.0,-1,6,6,6
rand_q0415.hg,4,12.0,-1,-1,8,10
rand_q0416.hg,2,2.0,2,2,2,2
rand_q0417.hg,1,1.0,1,1,1,1
rand_q0418.hg,3,3.0,3,3,3,3
rand_q0419.hg,4,8.0,-1,7,7,7
rand_q0420.hg,4,9.0,-1,8,8,8
rand_q0421.hg,1,1.0,1,1,1,1
rand_q0422.hg,4,5.0,5,5,5,5
rand_q0423.hg,3,4.0,4,4,4,4
rand_q0424.hg,2,3.0,3,3,3,3
rand_q0425.hg,5,7.0,-1,6,6,6
rand_q0426.hg,6,8.0,-1,-1,7,7
rand_q0427.hg,3,7.0,-1,7,7,7
rand_q0428.hg,1,1.0,1,1,1,1
rand_q0429.hg,4,10.0,-1,-1,9,9
rand_q0430.hg,4,5.0,5,5,5,5
rand_q0431.hg,2,2.0,2,2,2,2
rand_q0432.hg,3,10.0,-1,8,8,8
rand_q0433.hg,4,5.0,5,5,5,5
rand_q0434.hg,2,2.0,2,2,2,2
rand_q0435.hg,1,1.0,1,1,1,1
rand_q0436.hg,3,4.0,4,4,4,4
rand_q0437.hg,3,7.0,-1,6,6,6
rand_q0438.hg,5,8.0,-1,7,7,7
rand_q0439.hg,3,4.0,4,4,4,4
rand_q0440.hg,3,7.0,-1,7,7,7
rand_q0441.hg,3,5.0,4,4,4,4
rand_q0442.hg,3,3.0,3,3,3,3
rand_q0443.hg,2,2.0,2,2,2,2
rand_q0444.hg,4,5.0,5,5,5,5
rand_q0445.hg,3,9.0,-1,8,8,8
rand_q0446.hg,2,3.0,3,3,3,3
rand_q0447.hg,2,2.0,2,2,2,2
rand_q0448.hg,5,6.0,-1,6,6,6
rand_q0449.hg,1,1.0,1,1,1,1
rand_q0450.hg,4,10.0,-1,-1,9,9
rand_q0451.hg,3,3.0,3,3,3,3
rand_q0452.hg,3,3.0,3,3,3,3
rand_q0453.hg,4,5.0,5,5,5,5
rand_q0454.hg,5,5.0,5,5,5,5
rand_q0455.hg,2,2.0,2,2,2,2
rand_q0456.hg,5,6.0,-1,6,6,6
rand_q0457.hg,3,4.0,3,3,3,3
rand_q0458.hg,4,11.0,-1,-1,9,9
rand_q0459.hg,3,9.0,-1,7,7,7
rand_q0460.hg,3,4.0,3,3,3,3
rand_q0461.hg,5,6.0,-1,6,6,6
rand_q0462.hg,3,4.0,3,3,3,3
rand_q0463.hg,1,1.0,1,1,1,1
rand_q0464.hg,5,6.0,-1,6,6,6
rand_q0465.hg,2,2.0,2,2,2,2
rand_q0466.hg,1,1.0,1,1,1,1
rand_q0467.hg,2,2.0,2,2,2,2
rand_q0468.hg,3,8.0,-1,8,8,8
rand_q0469.hg,1,1.0,1,1,1,1
rand_q0470.hg,5,7.0,-1,6,6,6
rand_q0471.hg,4,10.0,-1,8,8,8
rand_q0472.hg,4,12.0,-1,-1,10,inf
rand_q0473.hg,6,7.0,-1,6,6,6
rand_q0474.hg,5,6.0,-1,6,6,6
rand_q0475.hg,1,1.0,1,1,1,1
rand_q0476.hg,2,3.0,3,3,3,3
rand_q0477.hg,4,10.0,-1,-1,8,8
rand_q0478.hg,6,9.0,-1,-1,8,8
rand_q0479.hg,4,4.0,4,4,4,4
rand_q0480.hg,3,9.0,-1,8,8,8
rand_q0481.hg,4,4.0,4,4,4,4
rand_q0482.hg,3,8.0,-1,7,7,7
rand_q0483.hg,3,6.0,-1,6,6,6
rand_q0484.hg,4,6.0,-1,6,6,6
rand_q0485.hg,3,10.0,-1,-1,8,8
rand_q0486.hg,4,6.0,5,5,5,5
rand_q0487.hg,5,7.0,-1,6,6,6
rand_q0488.hg,3,8.0,-1,7,7,7
rand_q0489.hg,3,4.0,4,4,4,4
rand_q0490.hg,4,5.0,5,5,5,5
rand_q0491.hg,4,4.0,4,4,4,4
rand_q0492.hg,2,2.0,2,2,2,2
rand_q0493.hg,3,3.0,3,3,3,3
