name,our_fhtw_lb,our_fhtw_ub,our_ghtw_lb,our_ghtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub,htdLeo_htw
rand-7-40-8-40-20000-1.xml.hg,2.4502425730791852,5.246910903967049,3,7.0,-1,5.219,-1,6,6,6,inf
rand-7-40-8-40-20000-2.xml.hg,2.424849153429537,5.273125822007891,3,7.0,-1,5.247,-1,6,6,6,inf
rand-7-40-8-40-20000-3.xml.hg,2.4392370476105234,5.190909090909091,3,7.0,-1,5.13,-1,6,6,6,inf
rand-7-40-8-40-20000-4.xml.hg,2.378882515016592,4.9636871508379885,3,7.0,-1,4.909,-1,6,6,6,inf
rand-7-40-8-40-20000-5.xml.hg,2.5231866873607474,5.3092623570041,3,7.0,-1,5.252,-1,6,6,6,inf
rand-7-40-8-40-20000-6.xml.hg,2.4317081793243625,5.249867934495509,3,7.0,-1,5.158,-1,6,6,6,inf
rand-7-40-8-40-20000-7.xml.hg,2.4828252917090943,5.290132169896061,3,7.0,-1,5.152,-1,6,6,6,inf
rand-7-40-8-40-20000-8.xml.hg,2.517909397616666,5.342839036755387,3,7.0,-1,5.262,-1,6,6,6,inf
rand-7-40-8-40-20000-9.xml.hg,2.4215679781629613,5.070507960576194,3,7.0,-1,5.069,-1,6,6,6,6
rand-7-40-8-40-22500-0.xml.hg,2.40765347869425,4.950413223140496,3,7.0,-1,4.929,-1,6,6,6,inf
rand-7-40-8-40-22500-1.xml.hg,2.4683959772465953,5.2515294993882,3,7.0,-1,5.219,-1,6,6,6,inf
rand-7-40-8-40-22500-2.xml.hg,2.4601941064952038,5.352371586352977,3,7.0,-1,5.247,-1,6,6,6,inf
rand-7-40-8-40-22500-3.xml.hg,2.4977713377224795,5.190909090909091,3,7.0,-1,5.13,-1,6,6,6,inf
rand-7-40-8-40-22500-4.xml.hg,2.3935255874643455,5.03125,3,7.0,-1,4.909,-1,6,6,6,inf
rand-7-40-8-40-22500-5.xml.hg,2.543413173397923,5.280366450797662,3,7.0,-1,5.252,-1,6,6,6,inf
rand-7-40-8-40-22500-6.xml.hg,2.4690327437137514,5.230966380220111,3,7.0,-1,5.158,-1,6,6,6,inf
rand-7-40-8-40-22500-7.xml.hg,2.468613437078858,5.219643166464577,3,7.0,-1,5.152,-1,6,6,6,inf
rand-7-40-8-40-22500-8.xml.hg,2.496300950649935,5.262452107279693,3,8.0,-1,5.262,-1,6,6,6,inf
rand-7-40-8-40-22500-9.xml.hg,2.3878908300581383,5.097560975609756,3,7.0,-1,5.069,-1,6,6,6,6
rand-7-40-8-40-25000-0.xml.hg,2.4393798757939367,4.950413223140496,3,7.0,-1,4.929,-1,6,6,6,inf
rand-7-40-8-40-25000-1.xml.hg,2.476337246124451,5.247199999999999,3,7.0,-1,5.219,-1,6,6,6,inf
rand-7-40-8-40-25000-2.xml.hg,2.441379501165237,5.273125822007891,3,7.0,-1,5.247,-1,6,6,6,inf
rand-7-40-8-40-25000-3.xml.hg,2.491700276550053,5.190909090909091,3,7.0,-1,5.13,-1,6,6,6,inf
rand-7-40-8-40-25000-4.xml.hg,2.416634817448408,4.914191419141914,3,7.0,-1,4.909,-1,6,6,6,inf
rand-7-40-8-40-25000-5.xml.hg,2.4851041134116496,5.280366450797662,3,7.0,-1,5.252,-1,6,6,6,inf
rand-7-40-8-40-25000-6.xml.hg,2.4692448960394677,5.230966380220111,3,7.0,-1,5.158,-1,6,6,6,inf
rand-7-40-8-40-25000-7.xml.hg,2.48055773606752,5.219643166464577,3,7.0,-1,5.152,-1,6,6,6,inf
rand-7-40-8-40-25000-8.xml.hg,2.4970239100900433,5.262452107279693,3,7.0,-1,5.262,-1,6,6,6,inf
rand-7-40-8-40-25000-9.xml.hg,2.4346683263983318,5.070507960576194,3,7.0,-1,5.069,-1,6,6,6,6
rand-7-40-8-40-30000-0.xml.hg,2.42618263277208,4.943517188018127,3,7.0,-1,4.929,-1,6,6,6,inf
rand-7-40-8-40-30000-1.xml.hg,2.4598434132281684,5.219380888290713,3,7.0,-1,5.219,-1,6,6,6,inf
rand-7-40-8-40-30000-2.xml.hg,2.45237021594644,5.349233390119251,3,7.0,-1,5.247,-1,6,6,6,inf
rand-7-40-8-40-30000-3.xml.hg,2.4636556014104687,5.190909090909091,3,7.0,-1,5.13,-1,6,6,6,inf
rand-7-40-8-40-30000-4.xml.hg,2.3667786427038684,4.9636871508379885,3,7.0,-1,4.909,-1,6,6,6,inf
rand-7-40-8-40-30000-5.xml.hg,2.526596793142125,5.287519747235387,3,7.0,-1,5.252,-1,6,6,6,inf
rand-7-40-8-40-30000-6.xml.hg,2.4456555998991196,5.230966380220111,3,7.0,-1,5.158,-1,6,6,6,inf
rand-7-40-8-40-30000-7.xml.hg,2.5155308291041325,5.194304088194763,3,7.0,-1,5.152,-1,6,6,6,inf
rand-7-40-8-40-30000-8.xml.hg,2.5014779749210403,5.262452107279693,3,7.0,-1,5.262,-1,6,6,6,inf
rand-7-40-8-40-30000-9.xml.hg,2.4231489591486297,5.097560975609756,3,7.0,-1,5.069,-1,6,6,6,6
rand-8-20-5-18-800-01.xml.hg,2.4642857142857144,2.5999999999999996,3,3.0,2.6,2.6,3,3,3,3,3
rand-8-20-5-18-800-02.xml.hg,2.4375,2.4594594594594597,3,4.0,2.459,2.459,3,3,3,3,3
rand-8-20-5-18-800-03.xml.hg,2.5277777777777777,2.636170212765957,3,3.0,2.636,2.636,3,3,3,3,3
rand-8-20-5-18-800-04.xml.hg,2.6,2.7142857142857144,3,4.0,2.714,2.714,4,4,4,4,4
rand-8-20-5-18-800-05.xml.hg,2.4754098360655736,2.561904761904762,3,4.0,2.562,2.562,3,3,3,3,3
rand-8-20-5-18-800-06.xml.hg,2.4285714285714284,2.555555555555556,3,3.0,2.556,2.556,3,3,3,3,3
rand-8-20-5-18-800-07.xml.hg,2.444444444444444,2.4583333333333335,3,3.0,2.458,2.458,3,3,3,3,3
rand-8-20-5-18-800-08.xml.hg,2.4,2.5454545454545454,3,3.0,2.518,2.518,3,3,3,3,3
rand-8-20-5-18-800-09.xml.hg,2.5476190476190474,2.5476190476190474,3,4.0,2.548,2.548,3,3,3,3,3
rand-8-20-5-18-800-10.xml.hg,2.5454545454545454,2.7272727272727275,3,4.0,2.727,2.727,3,3,3,3,3
rand-8-20-5-18-800-11.xml.hg,2.4,2.491228070175439,3,3.0,-1,2.491,3,3,3,3,3
rand-8-20-5-18-800-12.xml.hg,2.5454545454545454,2.7,3,4.0,2.7,2.7,3,3,3,3,3
rand-8-20-5-18-800-13.xml.hg,2.5833333333333335,2.764705882352941,3,3.0,2.765,2.765,3,3,3,3,3
rand-8-20-5-18-800-14.xml.hg,2.4,2.5999999999999996,3,4.0,2.6,2.6,3,3,3,3,3
rand-8-20-5-18-800-15.xml.hg,2.4375,2.6129032258064515,3,4.0,2.613,2.613,3,3,3,3,3
rand-8-20-5-18-800-16.xml.hg,2.5,2.5925925925925926,3,3.0,2.593,2.593,3,3,3,3,3
rand-8-20-5-18-800-17.xml.hg,2.5,2.546728971962617,3,4.0,-1,2.547,3,3,3,3,3
rand-8-20-5-18-800-18.xml.hg,2.5555555555555554,2.6666666666666665,3,3.0,2.667,2.667,3,3,3,3,3
rand-8-20-5-18-800-19.xml.hg,2.380952380952381,2.4615384615384617,3,4.0,2.441,2.441,3,3,3,3,3
rand-8-20-5-18-800-20.xml.hg,2.5217391304347827,2.635294117647059,3,4.0,2.635,2.635,3,3,3,3,3
rand_q0001.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0002.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0003.hg,2.9619526122098425,6.836324046382287,3,10.0,-1,6.762,-1,8,8,8,inf
rand_q0004.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0005.hg,4.56,5.580645161290323,5,6.0,5.0,5.0,-1,5,5,5,5
rand_q0006.hg,4.0,5.0,4,5.0,4.667,4.667,5,5,5,5,5
rand_q0007.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
rand_q0008.hg,5.5,7.0,6,8.0,-1,6.375,-1,7,7,7,inf
rand_q0009.hg,6.0,9.5,6,10.0,-1,-1,-1,-1,9,9,inf
rand_q0010.hg,5.5,7.111111111111111,6,9.0,-1,6.914,-1,-1,8,8,inf
rand_q0011.hg,1.885438972162741,1.885438972162741,2,3.0,1.885,1.885,3,3,3,3,3
rand_q0012.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
rand_q0013.hg,3.4,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0014.hg,5.666666666666666,7.0,6,8.0,-1,6.583,-1,7,7,7,inf
rand_q0015.hg,2.776902096562881,6.258823529411765,3,9.0,-1,6.14,-1,7,7,7,inf
rand_q0016.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0017.hg,2.268552280287082,4.817270483015776,3,7.0,-1,4.689,-1,6,6,6,inf
rand_q0018.hg,2.367088607594937,2.4246575342465753,3,4.0,2.425,2.425,3,3,3,3,3
rand_q0019.hg,4.0,4.333333333333333,4,5.0,4.25,4.25,5,5,5,5,5
rand_q0020.hg,4.8108108108108105,5.453551912568306,5,7.0,-1,5.37,-1,6,6,6,6
rand_q0021.hg,1.1875,1.1875,2,2.0,1.188,1.188,2,2,2,2,2
rand_q0022.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0023.hg,3.539658068821984,8.473684210526315,4,9.0,-1,-1,-1,-1,9,9,inf
rand_q0024.hg,5.0,7.0,5,8.0,-1,6.5,-1,7,7,7,inf
rand_q0025.hg,3.5242718446601944,3.6494312306101344,4,5.0,3.645,3.645,5,5,5,5,5
rand_q0026.hg,3.0,4.0,3,4.0,4.0,4.0,4,4,4,4,inf
rand_q0027.hg,6.0,6.75,6,7.0,-1,6.5,-1,7,7,7,inf
rand_q0028.hg,2.4549213870718214,5.0165609828282145,3,8.0,-1,5.012,-1,7,7,7,inf
rand_q0029.hg,2.8060988564846507,6.1954635506794755,3,9.0,-1,6.119,-1,8,8,8,inf
rand_q0030.hg,5.0,7.0,5,7.0,6.0,6.0,-1,6,6,6,6
rand_q0031.hg,3.0,3.6666666666666665,3,4.0,3.5,3.5,4,4,4,4,4
rand_q0032.hg,1.5,1.5,2,2.0,1.5,1.5,2,2,2,2,inf
rand_q0033.hg,2.69057282370683,5.785714285714286,3,8.0,-1,5.734,-1,7,7,7,inf
rand_q0034.hg,2.710056925996204,2.825446670276124,3,4.0,2.825,2.825,4,4,4,4,4
rand_q0035.hg,2.0987172336865587,2.202018724400234,3,3.0,2.202,2.202,3,3,3,3,3
rand_q0036.hg,3.0,3.571428571428571,3,4.0,3.571,3.571,4,4,4,4,4
rand_q0037.hg,2.0408163265306123,2.0408163265306123,3,3.0,2.041,2.041,3,3,3,3,3
rand_q0038.hg,1.7305365339722167,3.0372559981304863,2,5.0,-1,3.037,4,4,4,4,inf
rand_q0039.hg,2.986666666666667,3.375,3,4.0,3.375,3.375,4,4,4,4,4
rand_q0040.hg,2.0,2.5,2,3.0,2.5,2.5,3,3,3,3,3
rand_q0041.hg,3.9166666666666665,4.222222222222222,4,6.0,4.217,4.217,5,5,5,5,5
rand_q0042.hg,4.333333000532999,4.4,5,5.0,4.333,4.333,5,5,5,5,5
rand_q0043.hg,4.0,4.75,4,5.0,4.5,4.5,5,5,5,5,5
rand_q0044.hg,3.2667756334415485,7.577319587628866,4,9.0,-1,-1,-1,-1,8,8,inf
rand_q0045.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0046.hg,1.912012045679004,3.4203547112639843,2,6.0,-1,3.42,5,5,5,5,5
rand_q0047.hg,2.2963709199696742,4.75226586102719,3,6.0,4.656,4.656,-1,6,6,6,inf
rand_q0048.hg,4.0,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0049.hg,3.6913984200770784,9.666666666666666,4,12.0,-1,-1,-1,-1,9,10,inf
rand_q0050.hg,1.7928513786384808,3.1697981686258356,2,5.0,3.17,3.17,4,4,4,4,4
rand_q0051.hg,2.8,3.005553498704184,3,4.0,3.006,3.006,4,4,4,4,4
rand_q0052.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0053.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0054.hg,3.3313439380924126,9.042372881355933,4,12.0,-1,-1,-1,-1,9,10,inf
rand_q0055.hg,3.2286580619918355,7.486382260785731,4,10.0,-1,7.162,-1,-1,9,9,inf
rand_q0056.hg,1.7049098346436051,3.019492362641538,2,5.0,-1,3.019,4,4,4,4,4
rand_q0057.hg,5.307228915662651,5.787234042553191,6,7.0,-1,5.571,-1,7,7,7,inf
rand_q0058.hg,3.283940422762438,7.666666666666667,4,10.0,-1,-1,-1,-1,8,8,inf
rand_q0059.hg,4.0,4.2105263157894735,4,5.0,4.147,4.147,5,5,5,5,5
rand_q0060.hg,4.0,4.666666666666667,4,5.0,4.6,4.6,5,5,5,5,5
rand_q0061.hg,4.333333333333333,4.6000000000000005,5,5.0,4.5,4.5,5,5,5,5,5
rand_q0062.hg,3.0,4.0,3,4.0,4.0,4.0,4,4,4,4,4
rand_q0063.hg,5.0,6.0,5,6.0,6.0,6.0,-1,6,6,6,6
rand_q0064.hg,2.3603603603603602,2.3642027754177284,3,4.0,2.364,2.364,3,3,3,3,3
rand_q0065.hg,2.3978938302711352,4.856366260713161,3,8.0,-1,4.826,-1,7,7,7,inf
rand_q0066.hg,4.666666666666666,5.0,5,7.0,-1,4.972,-1,6,6,6,inf
rand_q0067.hg,4.0,4.5,4,5.0,4.0,4.0,4,4,4,4,4
rand_q0068.hg,2.325496008218087,4.655254802100035,3,7.0,-1,4.655,-1,7,7,7,inf
rand_q0069.hg,3.7272717725550235,3.888888888888889,4,6.0,3.881,3.881,5,5,5,5,5
rand_q0070.hg,5.0,6.0,5,6.0,-1,5.829,-1,6,6,6,6
rand_q0071.hg,2.0,2.5,2,3.0,2.5,2.5,3,3,3,3,3
rand_q0072.hg,1.6666666666666665,1.6666666666666667,2,2.0,1.667,1.667,2,2,2,2,2
rand_q0073.hg,5.0,5.333333333333333,5,7.0,5.333,5.333,-1,6,6,6,6
rand_q0074.hg,2.6915945611866503,2.7578313253012046,3,5.0,2.758,2.758,4,4,4,4,4
rand_q0075.hg,1.8021216785353302,3.1779534738608213,2,5.0,-1,3.178,-1,5,5,5,inf
rand_q0076.hg,2.333333333333333,2.5,3,3.0,2.5,2.5,3,3,3,3,3
rand_q0077.hg,5.75,6.0,6,6.0,6.0,6.0,-1,6,6,6,6
rand_q0078.hg,4.0,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0079.hg,1.8,1.8,2,3.0,1.8,1.8,2,2,2,2,2
rand_q0080.hg,2.4,2.428571428571429,3,3.0,2.429,2.429,3,3,3,3,3
rand_q0081.hg,3.6666666666666665,4.007518796992481,4,5.0,4.008,4.008,5,5,5,5,5
rand_q0082.hg,4.714285714285714,5.485294117647059,5,7.0,-1,5.444,-1,7,7,7,inf
rand_q0083.hg,3.709090909090909,4.017421602787456,4,6.0,4.008,4.008,5,5,5,5,5
rand_q0084.hg,2.91531070784924,6.50028944517495,3,10.0,-1,6.308,-1,9,8,9,inf
rand_q0085.hg,2.663867091400004,5.909090909090909,3,7.0,-1,5.823,-1,7,7,7,inf
rand_q0086.hg,4.499999643370064,5.5,5,6.0,5.2,5.2,-1,6,6,6,6
rand_q0087.hg,4.625,5.0,5,6.0,4.894,4.894,-1,6,6,6,6
rand_q0088.hg,4.013601966882894,10.0,5,12.0,-1,-1,-1,-1,9,inf,inf
rand_q0089.hg,2.6302141797115635,5.818853974121996,3,8.0,-1,5.628,-1,7,7,7,inf
rand_q0090.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0091.hg,3.7222222222222223,4.0,4,5.0,3.985,3.985,5,5,5,5,5
rand_q0092.hg,1.3333333333333333,1.3333333333333333,2,2.0,1.333,1.333,2,2,2,2,2
rand_q0093.hg,3.347443871297526,8.75,4,10.0,-1,-1,-1,-1,9,9,inf
rand_q0094.hg,1.2000000000000002,1.2,2,2.0,1.2,1.2,2,2,2,2,2
rand_q0095.hg,5.0,5.8,5,7.0,-1,5.655,-1,7,7,7,inf
rand_q0096.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0097.hg,2.516776428709265,5.286383405821345,3,8.0,-1,5.269,-1,7,7,7,inf
rand_q0098.hg,4.01,4.296296296296297,4,6.0,4.296,4.296,5,5,5,5,5
rand_q0099.hg,3.5272727272727273,3.7894736842105265,4,5.0,3.789,3.789,5,5,5,5,5
rand_q0100.hg,3.75,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0101.hg,1.8254546951636483,3.3099708236301835,2,5.0,-1,3.31,4,4,4,4,4
rand_q0102.hg,1.3381294964028776,1.3381294964028776,2,2.0,1.338,1.338,2,2,2,2,2
rand_q0103.hg,3.4293739177713607,8.5,4,10.0,-1,-1,-1,-1,9,9,inf
rand_q0104.hg,5.9999999311388885,8.444444444444445,6,9.0,-1,-1,-1,-1,8,8,inf
rand_q0105.hg,5.0,6.0,5,6.0,6.0,6.0,-1,6,6,6,6
rand_q0106.hg,4.0,5.333333333333333,4,6.0,-1,5.25,-1,6,6,6,6
rand_q0107.hg,5.749999555555538,6.666666666666667,6,7.0,-1,6.25,-1,7,7,7,inf
rand_q0108.hg,4.0,5.1875,4,6.0,5.0,5.0,-1,6,6,6,6
rand_q0109.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0110.hg,5.0,5.933333333333334,5,7.0,-1,5.65,-1,7,7,7,inf
rand_q0111.hg,3.0,3.5,3,4.0,3.5,3.5,4,4,4,4,4
rand_q0112.hg,2.5,2.6,3,3.0,2.5,2.5,3,3,3,3,3
rand_q0113.hg,2.433325181294013,5.118805425143454,3,8.0,-1,5.083,-1,6,6,6,inf
rand_q0114.hg,2.768272975154484,6.126937714931725,3,9.0,-1,5.964,-1,8,8,8,inf
rand_q0115.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0116.hg,3.0,4.0,3,4.0,4.0,4.0,4,4,4,4,4
rand_q0117.hg,3.387755102040816,3.9047619047619047,4,5.0,3.905,3.905,5,5,5,5,5
rand_q0118.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,inf
rand_q0119.hg,2.1513397859503174,4.396630934150076,3,6.0,-1,4.397,-1,6,6,6,inf
rand_q0120.hg,1.75,1.75,2,3.0,1.75,1.75,2,2,2,2,2
rand_q0121.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0122.hg,3.0,3.6666666666666665,3,4.0,3.667,3.667,4,4,4,4,4
rand_q0123.hg,2.968627450980392,3.0056285178236397,3,4.0,3.006,3.006,4,4,4,4,4
rand_q0124.hg,1.4137931034482758,1.413793103448276,2,2.0,1.414,1.414,2,2,2,2,2
rand_q0125.hg,2.0,2.3333333333333335,2,3.0,2.333,2.333,3,3,3,3,3
rand_q0126.hg,2.5,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0127.hg,3.0,3.6,3,4.0,3.6,3.6,4,4,4,4,4
rand_q0128.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0129.hg,2.5983606557377046,2.7624999999999997,3,4.0,2.763,2.763,3,3,3,3,3
rand_q0130.hg,2.7333333333333334,2.7575046904315195,3,4.0,2.757,2.757,4,4,4,4,4
rand_q0131.hg,1.2727272727272727,1.2727272727272725,2,2.0,1.273,1.273,2,2,2,2,2
rand_q0132.hg,1.3846153846153846,1.3846153846153846,2,2.0,1.385,1.385,2,2,2,2,2
rand_q0133.hg,1.1666666666666665,1.1666666666666667,2,2.0,1.167,1.167,2,2,2,2,2
rand_q0134.hg,3.5,3.6,4,4.0,3.6,3.6,4,4,4,4,4
rand_q0135.hg,2.333333333333333,2.3333333333333335,3,3.0,2.333,2.333,3,3,3,3,3
rand_q0136.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0137.hg,1.5,1.5,2,2.0,1.5,1.5,2,2,2,2,2
rand_q0138.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0139.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0140.hg,2.3535520986252103,4.6900342172797265,3,7.0,-1,4.69,-1,6,6,6,inf
rand_q0141.hg,2.7654728932066246,6.1808216116201375,3,9.0,-1,5.923,-1,7,7,7,inf
rand_q0142.hg,2.3384320666844856,4.824368121442913,3,8.0,-1,4.758,-1,7,7,7,inf
rand_q0143.hg,4.342429995253916,4.642563198118753,5,6.0,-1,4.579,-1,6,6,6,inf
rand_q0144.hg,2.2286951348753954,4.514043396849873,3,7.0,-1,4.468,-1,6,6,6,inf
rand_q0145.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0146.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0147.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0148.hg,2.0009653545801718,3.635632066822858,2,5.0,-1,3.636,-1,5,5,5,inf
rand_q0149.hg,5.0,6.0,5,6.0,5.75,5.75,-1,6,6,6,6
rand_q0150.hg,2.7468354430379756,2.8484848484848486,3,4.0,2.848,2.848,4,4,4,4,4
rand_q0151.hg,2.3919306710518358,4.838549661371872,3,7.0,-1,4.839,-1,7,7,7,inf
rand_q0152.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
rand_q0153.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0154.hg,1.949035928894879,3.558825049898405,2,5.0,3.559,3.559,-1,5,5,5,inf
rand_q0155.hg,2.038558256496228,2.038558256496228,3,3.0,2.039,2.039,3,3,3,3,3
rand_q0156.hg,3.022150858709635,3.097497188429342,4,5.0,-1,3.098,4,4,4,4,4
rand_q0157.hg,2.24842513139682,4.575483870967742,3,6.0,-1,4.575,-1,6,6,6,inf
rand_q0158.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0159.hg,2.062500000000001,2.1538461538461537,3,3.0,2.154,2.154,3,3,3,3,3
rand_q0160.hg,4.0,5.0,4,5.0,5.0,5.0,5,5,5,5,5
rand_q0161.hg,4.333333333333333,5.285714285714286,5,6.0,-1,5.167,-1,6,6,6,6
rand_q0162.hg,3.4315773530659976,8.5,4,10.0,-1,-1,-1,-1,9,9,inf
rand_q0163.hg,4.0,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0164.hg,2.5897161221210476,2.708382526564345,3,4.0,2.708,2.708,4,4,4,4,4
rand_q0165.hg,1.9285714285714284,1.9285714285714286,2,3.0,1.929,1.929,3,3,3,3,3
rand_q0166.hg,2.7885891616514398,6.081674229095286,3,9.0,-1,5.901,-1,8,8,8,inf
rand_q0167.hg,2.6666666666666665,2.6666666666666665,3,3.0,2.667,2.667,3,3,3,3,3
rand_q0168.hg,4.0,4.333333333333333,4,6.0,4.25,4.25,5,5,5,5,5
rand_q0169.hg,4.0,4.25,4,5.0,4.25,4.25,5,5,5,5,5
rand_q0170.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0171.hg,2.6666666666666665,2.823529411764706,3,4.0,2.824,2.824,4,4,4,4,4
rand_q0172.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0173.hg,3.3636363636363638,3.4705882352941178,4,4.0,3.471,3.471,4,4,4,4,4
rand_q0174.hg,3.1429232444477795,7.5,4,9.0,-1,7.321,-1,-1,8,8,inf
rand_q0175.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0176.hg,2.2805187974338,4.727385377942999,3,6.0,-1,4.727,-1,6,6,6,inf
rand_q0177.hg,1.5,1.5,2,2.0,1.5,1.5,2,2,2,2,2
rand_q0178.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
rand_q0179.hg,4.0,4.333333333333333,4,5.0,4.333,4.333,5,5,5,5,5
rand_q0180.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,inf
rand_q0181.hg,2.3982484870192753,4.969822957258139,3,8.0,-1,4.97,-1,7,7,7,inf
rand_q0182.hg,4.0,4.0,4,5.0,4.0,4.0,5,5,5,5,5
rand_q0183.hg,3.062850993415092,6.910153564061425,4,10.0,-1,6.643,-1,-1,9,9,inf
rand_q0184.hg,3.3636122176467174,7.717391304347826,4,9.0,-1,7.127,-1,8,8,8,inf
rand_q0185.hg,2.5,2.5,3,3.0,2.5,2.5,3,3,3,3,3
rand_q0186.hg,3.592,3.8863198458574177,4,5.0,3.886,3.886,5,5,5,5,5
rand_q0187.hg,3.999998656138565,4.5,4,6.0,4.5,4.5,5,5,5,5,5
rand_q0188.hg,2.8000000000000003,2.8547486033519553,3,4.0,2.855,2.855,4,4,4,4,4
rand_q0189.hg,2.898762045806245,6.666666666666667,3,8.0,-1,6.263,-1,7,7,7,inf
rand_q0190.hg,4.0,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0191.hg,1.732342238127771,3.1151143170053897,2,5.0,-1,3.115,-1,5,5,5,inf
rand_q0192.hg,3.051372108526105,7.031212484993998,4,9.0,-1,6.785,-1,-1,8,8,inf
rand_q0193.hg,3.140431083072776,7.594374342797056,4,11.0,-1,-1,-1,-1,9,9,inf
rand_q0194.hg,3.5,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0195.hg,2.3850292774060424,5.25,3,7.0,-1,5.147,-1,6,6,6,6
rand_q0196.hg,2.6107605256959605,5.566617254596611,3,9.0,-1,5.546,-1,7,7,7,inf
rand_q0197.hg,5.999998705263053,6.5,6,7.0,-1,6.333,-1,7,7,7,inf
rand_q0198.hg,3.16707437602353,7.2854065469904965,4,10.0,-1,6.954,-1,-1,8,8,inf
rand_q0199.hg,5.666666666666667,8.5,6,9.0,-1,-1,-1,-1,8,8,inf
rand_q0200.hg,1.8478826634234042,3.3153323262839876,2,5.0,-1,3.315,-1,5,5,5,inf
rand_q0201.hg,4.0,4.0,4,4.0,4.0,4.0,4,4,4,4,4
rand_q0202.hg,2.2652279506137902,4.595104660631317,3,7.0,-1,4.525,-1,6,6,6,inf
rand_q0203.hg,2.679370205165599,5.93732043195403,3,8.0,-1,5.824,-1,8,8,8,inf
rand_q0204.hg,3.431125364679495,8.985074626865671,4,11.0,-1,-1,-1,-1,9,9,inf
rand_q0205.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0206.hg,5.9999987555555485,7.052631578947368,6,8.0,-1,6.862,-1,-1,7,7,inf
rand_q0207.hg,5.0,6.0,5,7.0,6.0,6.0,-1,6,6,6,6
rand_q0208.hg,3.311706593671426,8.0,4,9.0,-1,-1,-1,-1,8,8,inf
rand_q0209.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
rand_q0210.hg,3.443062100299386,8.5,4,10.0,-1,-1,-1,-1,9,9,inf
rand_q0211.hg,3.09826664138096,7.25,4,9.0,-1,6.921,-1,8,8,8,inf
rand_q0212.hg,3.0,3.0,3,3.0,3.0,3.0,3,3,3,3,3
rand_q0213.hg,4.888888888888888,5.6000000000000005,5,7.0,5.429,5.429,-1,6,6,6,6
rand_q0214.hg,2.319611559644633,4.871807397069086,3,7.0,-1,4.829,-1,6,6,6,inf
rand_q0215.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
